ts_ns,current_before,target_current,requested,current_after,rc
1787749238975432277,77387411456,77309411328,78000128,77321089024,0
1787749239008492077,77389508608,77309411328,80097280,77324234752,0
1787749239045531770,77402877952,77309411328,93466624,77320564736,0
1787749239077316157,77385314304,77309411328,75902976,77323186176,0
1787749239109989940,77389508608,77309411328,80097280,77323448320,0
1787749239144068158,77395013632,77309411328,85602304,77325807616,0
1787749239177384183,77396062208,77309411328,86650880,77325545472,0
1787749239209381933,77387673600,77309411328,78262272,77319778304,0
1787749239242339882,77388722176,77309411328,79310848,77322661888,0
1787749239276158876,77393440768,77309411328,84029440,77323972608,0
1787749239309300007,77393440768,77309411328,84029440,77323710464,0
1787749239341247627,77391343616,77309411328,81932288,77324234752,0
1787749239374189434,77392916480,77309411328,83505152,77322919936,0
1787749239407849305,77392650240,77309411328,83238912,77322395648,0
1787749239439547610,77391077376,77309411328,81666048,77320560640,0
1787749239470936979,77386883072,77309411328,77471744,77324492800,0
1787749239503919178,77393436672,77309411328,84025344,77322133504,0
1787749239536361637,77391077376,77309411328,81666048,77322133504,0
1787749239567983390,77390553088,77309411328,81141760,77321609216,0
1787749239599758296,77389504512,77309411328,80093184,77322919936,0
1787749239632141734,77390815232,77309411328,81403904,77324230656,0
1787749239665506559,77394747392,77309411328,85336064,77324754944,0
1787749239697832256,77393174528,77309411328,83763200,77322657792,0
1787749239729473360,77391339520,77309411328,81928192,77324230656,0
1787749239762114342,77392912384,77309411328,83501056,77322133504,0
1787749239795070060,77390553088,77309411328,81141760,77324230656,0
1787749239828095749,77395009536,77309411328,85598208,77325017088,0
1787749239860617939,77394747392,77309411328,85336064,77323706368,0
1787749239892576119,77392125952,77309411328,82714624,77325279232,0
1787749239926111548,77395533824,77309411328,86122496,77325017088,0
1787749239958991214,77395533824,77309411328,86122496,77325017088,0
1787749239991586676,77392650240,77309411328,83238912,77321609216,0
1787749240027581200,77388455936,77309411328,79044608,77331001344,0
1787749240062690768,77404925952,77309411328,95514624,77325271040,0
1787749240099128850,77395001344,77309411328,85590016,77332303872,0
1787749240135760456,77400461312,77309411328,91049984,77334966272,0
1787749240173282338,77403648000,77309411328,94236672,77334593536,0
1787749240211884261,77403799552,77309411328,94388224,77329813504,0
1787749240249779320,77399019520,77309411328,89608192,77336612864,0
1787749240287082608,77405294592,77309411328,95883264,77336395776,0
1787749240324694362,77404028928,77309411328,94617600,77335183360,0
1787749240362762055,77404913664,77309411328,95502336,77336870912,0
1787749240400146784,77406863360,77309411328,97452032,77337903104,0
1787749240433672333,77406584832,77309411328,97173504,77326888960,0
1787749240467662000,77398716416,77309411328,89305088,77322936320,0
1787749240497270476,77392928768,77309411328,83517440,77314138112,0
1787749240525108600,77383344128,77309411328,73932800,77310468096,0
1787749240552981974,77377576960,77309411328,68165632,77309681664,0
1787749240581531541,77380198400,77309411328,70787072,77312827392,0
1787749240609818043,77383081984,77309411328,73670656,77310730240,0
1787749240641150351,77380198400,77309411328,70787072,77320843264,0
1787749240673593360,77388476416,77309411328,79065088,77321830400,0
1787749240707383483,77392609280,77309411328,83197952,77322354688,0
1787749240740496524,77393657856,77309411328,84246528,77323403264,0
1787749240773377131,77392871424,77309411328,83460096,77322616832,0
1787749240805529804,77391298560,77309411328,81887232,77325238272,0
1787749240839437080,77393395712,77309411328,83984384,77324189696,0
1787749240872582271,77393920000,77309411328,84508672,77324189696,0
1787749240905268184,77393920000,77309411328,84508672,77323403264,0
1787749240937508249,77391298560,77309411328,81887232,77324976128,0
1787749240971225871,77395230720,77309411328,85819392,77326548992,0
1787749241005490733,77397065728,77309411328,87654400,77328384000,0
1787749241039028312,77394968576,77309411328,85557248,77325762560,0
1787749241072521100,77395755008,77309411328,86343680,77326024704,0
1787749241106504307,77396803584,77309411328,87392256,77327859712,0
1787749241140071247,77397590016,77309411328,88178688,77323927552,0
1787749241172639638,77393395712,77309411328,83984384,77322878976,0
1787749241204291512,77391298560,77309411328,81887232,77313789952,0
1787749241235954876,77383258112,77309411328,73846784,77320015872,0
