ts_ns,current_before,target_current,requested,current_after,rc
1787748863147060614,77374730240,77309411328,65318912,77310504960,0
1787748863174705684,77377875968,77309411328,68464640,77310504960,0
1787748863202172361,77372895232,77309411328,63483904,77306834944,0
1787748863230278121,77372895232,77309411328,63483904,77310242816,0
1787748863258624824,77380759552,77309411328,71348224,77312864256,0
1787748863286115002,77381545984,77309411328,72134656,77313650688,0
1787748863313563119,77380235264,77309411328,70823936,77312339968,0
1787748863341015386,77380497408,77309411328,71086080,77312602112,0
1787748863369092534,77381021696,77309411328,71610368,77313126400,0
1787748863397785104,77383905280,77309411328,74493952,77311553536,0
1787748863425548607,77377875968,77309411328,68464640,77310242816,0
1787748863453238228,77378138112,77309411328,68726784,77310504960,0
1787748863480745456,77378400256,77309411328,68988928,77310767104,0
1787748863509541468,77379710976,77309411328,70299648,77312339968,0
1787748863537827850,77383643136,77309411328,74231808,77311029248,0
1787748863565456861,77379710976,77309411328,70299648,77312077824,0
1787748863592970249,77378662400,77309411328,69251072,77311029248,0
1787748863621278362,77379710976,77309411328,70299648,77312339968,0
1787748863649995522,77383643136,77309411328,74231808,77311029248,0
1787748863677396968,77379973120,77309411328,70561792,77312077824,0
1787748863704803894,77379710976,77309411328,70299648,77311815680,0
1787748863732275131,77379448832,77309411328,70037504,77311029248,0
1787748863760620765,77374468096,77309411328,65056768,77312077824,0
1787748863789082341,77383380992,77309411328,73969664,77310767104,0
1787748863816691970,77379973120,77309411328,70561792,77312077824,0
1787748863844195418,77380497408,77309411328,71086080,77313126400,0
1787748863871805468,77381283840,77309411328,71872512,77314174976,0
1787748863900737803,77383643136,77309411328,74231808,77311291392,0
1787748863928943834,77382594560,77309411328,73183232,77309980672,0
1787748863956432781,77378400256,77309411328,68988928,77310504960,0
1787748863983892858,77378924544,77309411328,69513216,77311029248,0
1787748864012377824,77379186688,77309411328,69775360,77311815680,0
1787748864041404370,77384167424,77309411328,74756096,77311815680,0
1787748864069716893,77381021696,77309411328,71610368,77313388544,0
1787748864097624009,77382856704,77309411328,73445376,77310242816,0
1787748864124992144,77376303104,77309411328,66891776,77312339968,0
1787748864152891629,77378924544,77309411328,69513216,77311029248,0
1787748864181473177,77380759552,77309411328,71348224,77311291392,0
1787748864209563026,77370798080,77309411328,61386752,77312339968,0
1787748864237498862,77381545984,77309411328,72134656,77314174976,0
1787748864265162993,77382594560,77309411328,73183232,77309980672,0
1787748864293335093,77378924544,77309411328,69513216,77311029248,0
1787748864322223937,77381808128,77309411328,72396800,77309194240,0
1787748864350198413,77376303104,77309411328,66891776,77313912832,0
1787748864378403024,77383118848,77309411328,73707520,77310767104,0
1787748864406698437,77379973120,77309411328,70561792,77312339968,0
1787748864435549469,77384167424,77309411328,74756096,77311815680,0
1787748864463235891,77381545984,77309411328,72134656,77313912832,0
1787748864490832150,77381808128,77309411328,72396800,77309456384,0
1787748864518347069,77377089536,77309411328,67678208,77309456384,0
1787748864546493088,77378400256,77309411328,68988928,77310767104,0
1787748864574298992,77381021696,77309411328,71610368,77312864256,0
1787748864601846501,77381808128,77309411328,72396800,77308932096,0
1787748864629219746,77377089536,77309411328,67678208,77309194240,0
1787748864656569451,77377351680,77309411328,67940352,77309456384,0
1787748864684421606,77377089536,77309411328,67678208,77309194240,0
1787748864713027634,77379973120,77309411328,70561792,77312602112,0
1787748864741028911,77381808128,77309411328,72396800,77309194240,0
1787748864768952767,77378662400,77309411328,69251072,77310767104,0
1787748864796495875,77379186688,77309411328,69775360,77311291392,0
1787748864824931221,77381545984,77309411328,72134656,77313912832,0
1787748864853298474,77384953856,77309411328,75542528,77312077824,0
1787748864881300002,77379186688,77309411328,69775360,77309456384,0
1787748864909087075,77379186688,77309411328,69775360,77311029248,0
1787748864936845897,77379710976,77309411328,70299648,77311553536,0
1787748864965122840,77373157376,77309411328,63746048,77310504960,0
1787748864992595877,77377875968,77309411328,68464640,77309980672,0
1787748865020439811,77378396160,77309411328,68984832,77310500864,0
1787748865048592451,77380755456,77309411328,71344128,77313122304,0
1787748865077110258,77383114752,77309411328,73703424,77310238720,0
1787748865105598954,77382590464,77309411328,73179136,77309452288,0
1787748865133150103,77377871872,77309411328,68460544,77310238720,0
1787748865160622860,77378396160,77309411328,68984832,77310763008,0
1787748865188126198,77378920448,77309411328,69509120,77311549440,0
1787748865215756268,77371580416,77309411328,62169088,77310238720,0
1787748865243918628,77381017600,77309411328,71606272,77312860160,0
1787748865271643930,77382328320,77309411328,72916992,77308928000,0
1787748865298950635,77374988288,77309411328,65576960,77311811584,0
1787748865326305160,77380231168,77309411328,70819840,77312073728,0
1787748865355044561,77377085440,77309411328,67674112,77309714432,0
1787748865383038168,77380227072,77309411328,70815744,77312069632,0
1787748865410619017,77381013504,77309411328,71602176,77313118208,0
1787748865437989052,77377343488,77309411328,67932160,77309448192,0
1787748865466103062,77377605632,77309411328,68194304,77308399616,0
1787748865494448785,77379178496,77309411328,69767168,77311283200,0
1787748865521832551,77381013504,77309411328,71602176,77312593920,0
1787748865549278038,77380751360,77309411328,71340032,77312856064,0
1787748865576651093,77380751360,77309411328,71340032,77312856064,0
1787748865605064048,77382062080,77309411328,72650752,77309186048,0
1787748865633168647,77379702784,77309411328,70291456,77311545344,0
1787748865660576443,77380751360,77309411328,71340032,77312856064,0
1787748865687897858,77379440640,77309411328,70029312,77311807488,0
1787748865715295774,77379440640,77309411328,70029312,77311545344,0
1787748865743263380,77380489216,77309411328,71077888,77312331776,0
1787748865771473551,77383372800,77309411328,73961472,77310496768,0
1787748865798836416,77378654208,77309411328,69242880,77310758912,0
1787748865826821673,77380227072,77309411328,70815744,77312069632,0
1787748865854302891,77380489216,77309411328,71077888,77312856064,0
1787748865882676775,77382062080,77309411328,72650752,77307875328,0
1787748865910780344,77378392064,77309411328,68980736,77310496768,0
1787748865938204330,77376819200,77309411328,67407872,77308923904,0
1787748865965488434,77377343488,77309411328,67932160,77308923904,0
1787748865993515512,77378129920,77309411328,68718592,77309972480,0
1787748866021893306,77378912256,77309411328,69500928,77310754816,0
1787748866050293080,77381795840,77309411328,72384512,77308919808,0
1787748866077894100,77378387968,77309411328,68976640,77310230528,0
1787748866105882817,77379698688,77309411328,70287360,77311803392,0
1787748866133694300,77381009408,77309411328,71598080,77313114112,0
1787748866161918572,77383630848,77309411328,74219520,77310230528,0
1787748866189858908,77378650112,77309411328,69238784,77310754816,0
1787748866217634871,77371834368,77309411328,62423040,77312851968,0
1787748866245434954,77382057984,77309411328,72646656,77309181952,0
1787748866273561774,77378650112,77309411328,69238784,77311279104,0
1787748866302251603,77382320128,77309411328,72908800,77309706240,0
1787748866330217440,77379960832,77309411328,70549504,77312327680,0
1787748866358227027,77381795840,77309411328,72384512,77308919808,0
1787748866386467079,77378650112,77309411328,69238784,77311279104,0
1787748866415473284,77382844416,77309411328,73433088,77309706240,0
1787748866443652675,77379960832,77309411328,70549504,77311541248,0
1787748866471110422,77380222976,77309411328,70811648,77312065536,0
1787748866498441097,77379698688,77309411328,70287360,77311541248,0
1787748866525860423,77379960832,77309411328,70549504,77311541248,0
1787748866554361389,77381271552,77309411328,71860224,77313114112,0
1787748866582230774,77383106560,77309411328,73695232,77309968384,0
1787748866609500978,77377601536,77309411328,68190208,77309181952,0
1787748866636715930,77377601536,77309411328,68190208,77309181952,0
1787748866664708967,77378387968,77309411328,68976640,77310230528,0
1787748866692824726,77381533696,77309411328,72122368,77313114112,0
1787748866720554789,77380747264,77309411328,71335936,77313114112,0
1787748866748003685,77381533696,77309411328,72122368,77313638400,0
1787748866775482823,77381529600,77309411328,72118272,77313896448,0
1787748866803667933,77382840320,77309411328,73428992,77309964288,0
1787748866832035187,77381001216,77309411328,71589888,77313368064,0
1787748866859874322,77382307840,77309411328,72896512,77309693952,0
1787748866887615834,77378375680,77309411328,68964352,77310742528,0
1787748866915138332,77378371584,77309411328,68960256,77309689856,0
1787748866943577127,77378105344,77309411328,68694016,77310996480,0
1787748866972149195,77382299648,77309411328,72888320,77309423616,0
1787748867000058920,77378891776,77309411328,69480448,77311258624,0
1787748867028324002,77380988928,77309411328,71577600,77313093632,0
1787748867056709657,77383872512,77309411328,74461184,77310472192,0
1787748867084955838,77381513216,77309411328,72101888,77313355776,0
1787748867112946225,77383086080,77309411328,73674752,77310210048,0
1787748867140813760,77379940352,77309411328,70529024,77312045056,0
1787748867168739686,77382037504,77309411328,72626176,77308899328,0
1787748867196696662,77376532480,77309411328,67121152,77308375040,0
1787748867224980444,77371027456,77309411328,61616128,77312045056,0
1787748867252933440,77381775360,77309411328,72364032,77308375040,0
1787748867281293124,77378105344,77309411328,68694016,77312122880,0
1787748867311126475,77379231744,77309411328,69820416,77317902336,0
1787748867342958583,77388156928,77309411328,78745600,77319294976,0
1787748867374374793,77389811712,77309411328,80400384,77320884224,0
1787748867406265602,77388517376,77309411328,79106048,77319831552,0
1787748867437386067,77389299712,77309411328,79888384,77320474624,0
1787748867469650233,77389156352,77309411328,79745024,77321285632,0
1787748867502215914,77393375232,77309411328,83963904,77321355264,0
1787748867534399998,77390823424,77309411328,81412096,77323063296,0
1787748867564347301,77390172160,77309411328,80760832,77318365184,0
1787748867592524312,77387046912,77309411328,77635584,77309452288,0
1787748867620760843,77379969024,77309411328,70557696,77312335872,0
1787748867648312622,77381017600,77309411328,71606272,77313122304,0
1787748867675608206,77381279744,77309411328,71868416,77313384448,0
1787748867702869630,77381279744,77309411328,71868416,77313384448,0
1787748867731460228,77382852608,77309411328,73441280,77309714432,0
1787748867759415324,77380493312,77309411328,71081984,77312598016,0
1787748867787199867,77381804032,77309411328,72392704,77308928000,0
1787748867815224665,77376823296,77309411328,67411968,77310763008,0
1787748867844590367,77378658304,77309411328,69246976,77314433024,0
1787748867873577242,77384949760,77309411328,75538432,77313646592,0
1787748867901515178,77382066176,77309411328,72654848,77309976576,0
1787748867929295751,77378658304,77309411328,69246976,77311520768,0
1787748867956736168,77376008192,77309411328,66596864,77313880064,0
1787748867985190234,77382299648,77309411328,72888320,77310472192,0
1787748868013834182,77380464640,77309411328,71053312,77313118208,0
1787748868042221127,77383634944,77309411328,74223616,77311283200,0
1787748868070532040,77381537792,77309411328,72126464,77314428928,0
1787748868098289232,77383110656,77309411328,73699328,77311283200,0
1787748868126715487,77379440640,77309411328,70029312,77312593920,0
1787748868155535239,77383634944,77309411328,74223616,77311807488,0
1787748868183568457,77381537792,77309411328,72126464,77314428928,0
1787748868211590635,77375246336,77309411328,65835008,77313118208,0
1787748868239616192,77381799936,77309411328,72388608,77309710336,0
1787748868268228371,77378392064,77309411328,68980736,77311807488,0
1787748868297375939,77383634944,77309411328,74223616,77312069632,0
1787748868325751013,77382062080,77309411328,72650752,77309972480,0
1787748868354106516,77379702784,77309411328,70291456,77312856064,0
1787748868382689454,77382324224,77309411328,72912896,77309972480,0
1787748868411425285,77381537792,77309411328,72126464,77314166784,0
1787748868439791289,77382324224,77309411328,72912896,77309972480,0
1787748868467666304,77379702784,77309411328,70291456,77312331776,0
1787748868495629940,77380489216,77309411328,71077888,77313380352,0
1787748868524290839,77382848512,77309411328,73437184,77311021056,0
1787748868553238614,77382062080,77309411328,72650752,77309448192,0
1787748868581170630,77374459904,77309411328,65048576,77312069632,0
1787748868609269189,77380751360,77309411328,71340032,77313904640,0
1787748868637076652,77382848512,77309411328,73437184,77310496768,0
1787748868665595269,77379964928,77309411328,70553600,77312593920,0
1787748868694269028,77382062080,77309411328,72650752,77308923904,0
1787748868722346757,77377867776,77309411328,68456448,77310496768,0
1787748868750279373,77379702784,77309411328,70291456,77312593920,0
1787748868778264990,77381013504,77309411328,71602176,77313642496,0
1787748868806779236,77382062080,77309411328,72650752,77310234624,0
1787748868835087199,77380227072,77309411328,70815744,77312856064,0
1787748868863215019,77381799936,77309411328,72388608,77309710336,0
1787748868891065253,77378654208,77309411328,69242880,77311283200,0
1787748868919112061,77380227072,77309411328,70815744,77312593920,0
1787748868947851462,77383634944,77309411328,74223616,77311283200,0
1787748868975995731,77380751360,77309411328,71340032,77313380352,0
1787748869004523628,77383372800,77309411328,73961472,77311545344,0
1787748869032509635,77380227072,77309411328,70815744,77312856064,0
1787748869061480590,77383630848,77309411328,74219520,77311541248,0
1787748869090525216,77383368704,77309411328,73957376,77311279104,0
1787748869118835139,77381009408,77309411328,71598080,77313638400,0
1787748869146753875,77383630848,77309411328,74219520,77311016960,0
1787748869174827113,77379960832,77309411328,70549504,77312327680,0
1787748869203326220,77378387968,77309411328,68976640,77307609088,0
1787748869231287406,77376290816,77309411328,66879488,77313900544,0
1787748869259417985,77383892992,77309411328,74481664,77311541248,0
1787748869287039095,77379698688,77309411328,70287360,77312327680,0
1787748869315588213,77381271552,77309411328,71860224,77313900544,0
1787748869344935215,77386252288,77309411328,76840960,77313900544,0
1787748869373259388,77384679424,77309411328,75268096,77312589824,0
1787748869401426028,77381795840,77309411328,72384512,77309444096,0
1787748869429110359,77376815104,77309411328,67403776,77309444096,0
1787748869457099996,77377077248,77309411328,67665920,77308133376,0
1787748869485439499,77377863680,77309411328,68452352,77310230528,0
1787748869513130031,77378650112,77309411328,69238784,77311016960,0
1787748869540724180,77379436544,77309411328,70025216,77311803392,0
1787748869568337570,77376815104,77309411328,67403776,77308133376,0
1787748869596534851,77375242240,77309411328,65830912,77312589824,0
1787748869625225301,77384155136,77309411328,74743808,77311541248,0
1787748869653252059,77379698688,77309411328,70287360,77312065536,0
1787748869681088403,77380222976,77309411328,70811648,77312327680,0
1787748869709288373,77381009408,77309411328,71598080,77313376256,0
1787748869738063715,77383368704,77309411328,73957376,77311016960,0
1787748869766268246,77382057984,77309411328,72646656,77309444096,0
1787748869793889686,77377863680,77309411328,68452352,77310230528,0
1787748869821347463,77378387968,77309411328,68976640,77310754816,0
1787748869849415081,77378912256,77309411328,69500928,77311279104,0
1787748869877673623,77381271552,77309411328,71860224,77313376256,0
1787748869905848783,77383630848,77309411328,74219520,77311016960,0
1787748869933635147,77380222976,77309411328,70811648,77312589824,0
1787748869961303888,77381009408,77309411328,71598080,77313376256,0
1787748869989533199,77382320128,77309411328,72908800,77309706240,0
1787748870018221239,77380485120,77309411328,71073792,77313114112,0
1787748870046754206,77383630848,77309411328,74219520,77311541248,0
1787748870074938746,77381533696,77309411328,72122368,77313900544,0
1787748870102763560,77383106560,77309411328,73695232,77310492672,0
1787748870131492341,77379960832,77309411328,70549504,77312851968,0
1787748870160034478,77383630848,77309411328,74219520,77311016960,0
1787748870188070415,77380747264,77309411328,71335936,77313114112,0
1787748870215684745,77373145088,77309411328,63733760,77308395520,0
1787748870244135281,77378125824,77309411328,68714496,77310492672,0
1787748870272516965,77380485120,77309411328,71073792,77313114112,0
1787748870300726816,77382320128,77309411328,72908800,77309706240,0
1787748870328803574,77379436544,77309411328,70025216,77312065536,0
1787748870356749140,77381009408,77309411328,71598080,77313376256,0
1787748870385472511,77382582272,77309411328,73170944,77310492672,0
1787748870414306183,77382320128,77309411328,72908800,77309968384,0
1787748870442382492,77379698688,77309411328,70287360,77311803392,0
1787748870470169875,77381009408,77309411328,71598080,77313114112,0
1787748870498011569,77381271552,77309411328,71860224,77313900544,0
1787748870526709719,77383368704,77309411328,73957376,77311016960,0
1787748870555431950,77380222976,77309411328,70811648,77313114112,0
1787748870583731822,77383106560,77309411328,73695232,77310492672,0
1787748870611608217,77380485120,77309411328,71073792,77312851968,0
1787748870639743157,77381009408,77309411328,71598080,77313376256,0
1787748870668346345,77382582272,77309411328,73170944,77309968384,0
1787748870696311211,77380485120,77309411328,71073792,77312851968,0
1787748870724306548,77382057984,77309411328,72646656,77309444096,0
1787748870751920698,77377601536,77309411328,68190208,77310230528,0
1787748870779699821,77378912256,77309411328,69500928,77311279104,0
1787748870808315390,77381795840,77309411328,72384512,77309444096,0
1787748870836179654,77379174400,77309411328,69763072,77311279104,0
1787748870864008958,77378650112,77309411328,69238784,77311541248,0
1787748870891458765,77379698688,77309411328,70287360,77312065536,0
1787748870919568154,77380485120,77309411328,71073792,77313114112,0
1787748870948227614,77383892992,77309411328,74481664,77311541248,0
1787748870976238051,77381009408,77309411328,71598080,77313900544,0
1787748871004885190,77382844416,77309411328,73433088,77311016960,0
1787748871033478658,77379694592,77309411328,70283264,77312323584,0
1787748871062403042,77383888896,77309411328,74477568,77311537152,0
1787748871090476871,77381005312,77309411328,71593984,77313372160,0
1787748871118695372,77382578176,77309411328,73166848,77310226432,0
1787748871146523256,77379694592,77309411328,70283264,77312323584,0
1787748871174757667,77381529600,77309411328,72118272,77314420736,0
1787748871203419526,77380481024,77309411328,71069696,77309440000,0
1787748871231311421,77378121728,77309411328,68710400,77310488576,0
1787748871258831420,77378908160,77309411328,69496832,77311537152,0
1787748871286247416,77379170304,77309411328,69758976,77311537152,0
1787748871314456617,77379170304,77309411328,69758976,77312061440,0
1787748871343387991,77383364608,77309411328,73953280,77311275008,0
1787748871371514791,77381005312,77309411328,71593984,77313896448,0
1787748871399529998,77383102464,77309411328,73691136,77310226432,0
1787748871427152338,77378646016,77309411328,69234688,77311275008,0
1787748871455354379,77380481024,77309411328,71069696,77313110016,0
1787748871483459418,77382840320,77309411328,73428992,77309964288,0
1787748871511157169,77378646016,77309411328,69234688,77310750720,0
1787748871538529385,77378908160,77309411328,69496832,77311275008,0
1787748871566229046,77379170304,77309411328,69758976,77311799296,0
1787748871594549179,77381529600,77309411328,72118272,77313634304,0
1787748871622626178,77383364608,77309411328,73953280,77310750720,0
1787748871650527523,77378908160,77309411328,69496832,77311537152,0
1787748871677871728,77379694592,77309411328,70283264,77311799296,0
1787748871705806444,77380481024,77309411328,71069696,77312585728,0
1787748871734375342,77383626752,77309411328,74215424,77311012864,0
1787748871762250167,77380218880,77309411328,70807552,77312585728,0
1787748871790222133,77382316032,77309411328,72904704,77309702144,0
1787748871817975446,77378646016,77309411328,69234688,77310750720,0
1787748871846091405,77379694592,77309411328,70283264,77312061440,0
1787748871874521170,77383102464,77309411328,73691136,77310226432,0
1787748871902393375,77379956736,77309411328,70545408,77312323584,0
1787748871930128867,77381529600,77309411328,72118272,77313896448,0
1787748871958281587,77382840320,77309411328,73428992,77310226432,0
1787748871986546849,77380481024,77309411328,71069696,77312847872,0
1787748872014674688,77382316032,77309411328,72904704,77309702144,0
1787748872042814208,77379694592,77309411328,70283264,77312061440,0
1787748872070674032,77381529600,77309411328,72118272,77313634304,0
1787748872098824592,77382840320,77309411328,73428992,77309964288,0
1787748872127232967,77381005312,77309411328,71593984,77313110016,0
1787748872155248334,77382578176,77309411328,73166848,77309964288,0
1787748872183045738,77379170304,77309411328,69758976,77311799296,0
1787748872210738479,77370781696,77309411328,61370368,77312323584,0
1787748872239040252,77382316032,77309411328,72904704,77309440000,0
1787748872266843445,77379170304,77309411328,69758976,77311275008,0
1787748872294772841,77380743168,77309411328,71331840,77312847872,0
1787748872322425302,77381791744,77309411328,72380416,77308915712,0
1787748872350516350,77377859584,77309411328,68448256,77310226432,0
1787748872378977986,77381267456,77309411328,71856128,77313634304,0
1787748872406951522,77382053888,77309411328,72642560,77309177856,0
1787748872434771566,77378121728,77309411328,68710400,77310226432,0
1787748872462482488,77379432448,77309411328,70021120,77311537152,0
1787748872490620768,77379956736,77309411328,70545408,77312061440,0
1787748872519130934,77382578176,77309411328,73166848,77309964288,0
1787748872546853646,77379694592,77309411328,70283264,77311799296,0
1787748872574615749,77379956736,77309411328,70545408,77312847872,0
1787748872602055066,77381005312,77309411328,71593984,77313110016,0
1787748872630534361,77382578176,77309411328,73166848,77309964288,0
1787748872658394136,77379956736,77309411328,70545408,77312061440,0
1787748872685762901,77381005312,77309411328,71593984,77312847872,0
1787748872713133647,77381005312,77309411328,71593984,77312847872,0
1787748872740951861,77381267456,77309411328,71856128,77313110016,0
1787748872769473867,77384151040,77309411328,74739712,77311537152,0
1787748872797659368,77381791744,77309411328,72380416,77309440000,0
1787748872825411480,77378646016,77309411328,69234688,77310750720,0
1787748872852806076,77379170304,77309411328,69758976,77310750720,0
1787748872880795503,77379170304,77309411328,69758976,77311537152,0
1787748872909372121,77381529600,77309411328,72118272,77313896448,0
1787748872937080473,77383102464,77309411328,73691136,77310226432,0
1787748872964438428,77378646016,77309411328,69234688,77310488576,0
1787748872992475946,77378646016,77309411328,69234688,77311537152,0
1787748873021138155,77382053888,77309411328,72642560,77309440000,0
1787748873049812004,77380743168,77309411328,71331840,77313372160,0
1787748873078040796,77383888896,77309411328,74477568,77311012864,0
1787748873105628905,77380218880,77309411328,70807552,77312061440,0
1787748873133744214,77380743168,77309411328,71331840,77313110016,0
1787748873161998406,77381267456,77309411328,71856128,77313634304,0
1787748873189972173,77383626752,77309411328,74215424,77311012864,0
1787748873217523162,77370781696,77309411328,61370368,77311799296,0
1787748873245044940,77380743168,77309411328,71331840,77313110016,0
1787748873272694140,77381267456,77309411328,71856128,77313372160,0
1787748873300879821,77382578176,77309411328,73166848,77309702144,0
1787748873328761766,77378646016,77309411328,69234688,77311012864,0
1787748873356557249,77380218880,77309411328,70807552,77312323584,0
1787748873384142449,77381267456,77309411328,71856128,77313110016,0
1787748873412399740,77382316032,77309411328,72904704,77309177856,0
1787748873440775974,77380481024,77309411328,71069696,77312585728,0
1787748873468751421,77381791744,77309411328,72380416,77309177856,0
1787748873496614546,77377859584,77309411328,68448256,77310488576,0
1787748873524154474,77378646016,77309411328,69234688,77311012864,0
1787748873552833664,77381529600,77309411328,72118272,77313896448,0
1787748873581503623,77385199616,77309411328,75788288,77313110016,0
1787748873609474550,77382053888,77309411328,72642560,77309440000,0
1787748873636975978,77378121728,77309411328,68710400,77310226432,0
1787748873664936794,77378908160,77309411328,69496832,77311275008,0
1787748873693320298,77381267456,77309411328,71856128,77314158592,0
1787748873721259914,77383888896,77309411328,74477568,77311275008,0
1787748873749079928,77380481024,77309411328,71069696,77312585728,0
