ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787751002362892249,57517510656,54151639040,57512747008,57389879296,8192,0,0,0,0,1839104,0,0,0
1787751002494439350,57525968896,54143180800,57512747008,57389879296,8192,0,0,0,0,10297344,0,0,0
1787751002623934827,57527934976,54141214720,57512747008,57389879296,8192,0,0,0,0,12263424,0,0,0
1787751002755794674,57527918592,54141231104,57512747008,57389879296,8192,0,0,0,0,12247040,0,0,0
1787751002885926415,57527881728,54141267968,57512747008,57389879296,8192,0,0,0,0,12210176,0,0,0
1787751003016922084,57527881728,54141267968,57512747008,57389879296,8192,0,0,0,0,12210176,0,0,0
1787751003156937442,57527861248,54141288448,57512747008,57389879296,8192,0,0,0,0,12189696,0,0,0
1787751003286593033,57527861248,54141288448,57512747008,57389879296,8192,0,0,0,0,12189696,3645440,0,0
1787751003413610788,57527861248,54141288448,57512747008,57396838400,8192,0,0,0,0,12189696,3645440,0,0
1787751003544063605,57527861248,54141288448,57512747008,57396838400,8192,0,0,0,0,12189696,3645440,0,0
1787751003675935902,57527541760,54141607936,57512747008,57396838400,8192,0,0,0,0,11870208,3645440,0,0
1787751003810235070,57527541760,54141607936,57512747008,57396838400,8192,0,0,0,0,11870208,3645440,0,0
1787751003938825648,57527541760,54141607936,57512747008,57396838400,8192,0,0,0,0,11870208,3645440,0,0
1787751004067167861,57527803904,54141345792,57512747008,57396838400,8192,0,0,0,0,12132352,3645440,0,0
1787751004198198240,57789161472,53879988224,57512747008,57396838400,8192,0,0,0,0,273489920,311402496,0,0
1787751004325986170,58124705792,53544443904,57512747008,57396838400,8192,0,0,0,0,609034240,660709376,0,0
1787751004459245776,58477813760,53191335936,57512747008,57396838400,8192,0,0,0,0,962404352,1005297664,0,0
1787751004587751832,58818076672,52851073024,57512747008,57396838400,8192,0,0,0,0,1302667264,1346347008,0,0
1787751004717708038,59162533888,52506615808,57512747008,57396838400,8192,0,0,0,0,1647124480,1683464192,0,0
1787751004844740113,59498602496,52170547200,57512747008,57396838400,8192,0,0,0,0,1982930944,2019794944,0,0
1787751004971919211,59835457536,51833692160,57512747008,57396838400,8192,0,0,0,0,2320048128,2356649984,0,0
1787751005099653071,60174409728,51494739968,57512747008,57396838400,8192,0,0,0,0,2659000320,2693505024,0,0
1787751005226576173,60502614016,51166535680,57512747008,57396838400,8192,0,0,0,0,2987204608,3016728576,0,0
1787751005351588105,60834226176,50834923520,57512747008,57396838400,8192,0,0,0,0,3318554624,3352403968,0,0
1787751005478437086,61169508352,50499641344,57512747008,57396838400,8192,0,0,0,0,3653836800,3685064704,0,0
1787751005604926189,61502693376,50166456320,57512747008,57396838400,8192,0,0,0,0,3987283968,4018511872,0,0
1787751005731004514,61837189120,49831960576,57512747008,57396838400,8192,0,0,0,0,4321779712,4351434752,0,0
1787751005857850395,62172733440,49496416256,57512747008,57396838400,8192,0,0,0,0,4657324032,4684488704,0,0
1787751005983095452,62505132032,49164017664,57512747008,57396838400,8192,0,0,0,0,4989460480,5015707648,0,0
1787751006108747627,62837792768,48831356928,57512747008,57396838400,8192,0,0,0,0,5322121216,5349941248,0,0
1787751006235122297,63164424192,48504725504,57512747008,57396838400,8192,0,0,0,0,5648752640,5678800896,0,0
1787751006362760244,63502065664,48167084032,57512747008,57396838400,8192,0,0,0,0,5986394112,6016049152,0,0
1787751006490678407,63840493568,47828656128,57512747008,57396838400,8192,0,0,0,0,6325084160,6350938112,0,0
