ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787749965481076906,57517637632,54151512064,57512861696,57396793344,0,0,0,0,0,1851392,0,0,0
1787749965616678676,57524666368,54144483328,57512861696,57396793344,0,0,0,0,0,8880128,2322432,0,0
1787749965747921546,57526603776,54142545920,57512861696,57396838400,0,0,0,0,0,10817536,2322432,0,0
1787749965877656189,57526587392,54142562304,57512861696,57396838400,0,0,0,0,0,10801152,2322432,0,0
1787749966015123693,57526833152,54142316544,57512861696,57396838400,0,0,0,0,0,11046912,2322432,0,0
1787749966145411536,57526833152,54142316544,57512861696,57396838400,0,0,0,0,0,11046912,2322432,0,0
1787749966278379148,57526833152,54142316544,57512861696,57396838400,0,0,0,0,0,11046912,2322432,0,0
1787749966407163902,57526833152,54142316544,57512861696,57396838400,0,0,0,0,0,11046912,2322432,0,0
1787749966542143091,57526833152,54142316544,57512861696,57396838400,0,0,0,0,0,11046912,2322432,0,0
1787749966672583476,57526833152,54142316544,57512861696,57396838400,0,0,0,0,0,11046912,2322432,0,0
1787749966802407880,57646592000,54022557696,57512861696,57396838400,0,0,0,0,0,130805760,176779264,0,0
1787749966934121129,57995243520,53673906176,57512861696,57396838400,0,0,0,0,0,479719424,526086144,0,0
1787749967064197227,58339962880,53329186816,57512861696,57396838400,0,0,0,0,0,824438784,875130880,0,0
1787749967196410995,58687827968,52981321728,57512861696,57396838400,0,0,0,0,0,1172303872,1207660544,0,0
1787749967326499934,59024400384,52644749312,57512861696,57396838400,0,0,0,0,0,1508876288,1551069184,0,0
1787749967455705426,59364925440,52304224256,57512861696,57396838400,0,0,0,0,0,1849139200,1885564928,0,0
1787749967585351707,59707547648,51961602048,57512861696,57396838400,0,0,0,0,0,2191761408,2235920384,0,0
1787749967716935533,60056199168,51612950528,57512861696,57396838400,0,0,0,0,0,2540675072,2581950464,0,0
1787749967847669194,60401180672,51267969024,57512861696,57396838400,0,0,0,0,0,2885656576,2925096960,0,0
1787749967978381404,60747472896,50921676800,57512861696,57396838400,0,0,0,0,0,3231948800,3270209536,0,0
1787749968107924883,61089570816,50579578880,57512861696,57396838400,0,0,0,0,0,3573784576,3609686016,0,0
1787749968236524024,61420396544,50248753152,57512861696,57396838400,0,0,0,0,0,3904872448,3936055296,0,0
1787749968363364683,61757251584,49911898112,57512861696,57396838400,0,0,0,0,0,4241727488,4290998272,0,0
1787749968499914331,62116634624,49552515072,57512861696,57396838400,0,0,0,0,0,4601110528,4642926592,0,0
1787749968632514236,62468694016,49200455680,57512861696,57396838400,0,0,0,0,0,4953169920,4990398464,0,0
1787749968762666886,62814461952,48854687744,57512861696,57396838400,0,0,0,0,0,5298937856,5335773184,0,0
1787749968893110791,63161278464,48507871232,57512861696,57396838400,0,0,0,0,0,5645492224,5681672192,0,0
1787749969025021833,63510978560,48158171136,57512861696,57396838400,0,0,0,0,0,5995192320,6035566592,0,0
1787749969157620308,63862775808,47806373888,57512861696,57396838400,0,0,0,0,0,6347251712,6376353792,0,0
1787749969286348922,64195698688,47473451008,57512861696,57396838400,0,0,0,0,0,6679912448,6700232704,0,0
1787749969415800759,64539107328,47130042368,57512861696,57396838400,0,0,0,0,0,7023583232,7052816384,0,0
1787749969545898208,64885137408,46784012288,57512861696,57396838400,0,0,0,0,0,7369351168,7394783232,0,0
1787749969673712595,65223827456,46445322240,57512861696,57396838400,0,0,0,0,0,7708041216,7740813312,0,0
1787749969806126666,65573003264,46096146432,57512861696,57396838400,0,0,0,0,0,8057479168,8088285184,0,0
1787749969939762501,65927159808,45741989888,57512861696,57396838400,0,0,0,0,0,8411373568,8438640640,0,0
1787749970069801168,66271617024,45397532672,57512861696,57396838400,0,0,0,0,0,8756092928,8787030016,0,0
1787749970201512707,66611355648,45057794048,57512861696,57396838400,0,0,0,0,0,9095569408,9124671488,0,0
1787749970332769917,66959482880,44709666816,57512861696,57396838400,0,0,0,0,0,9443696640,9467031552,0,0
1787749970463895645,67305775104,44363374592,57512861696,57396838400,0,0,0,0,0,9790251008,9838096384,0,0
1787749970604104740,67675897856,43993251840,57512861696,57396838400,0,0,0,0,0,10160111616,10186747904,0,0
1787749970736495491,68026429440,43642720256,57512644608,57396838400,0,0,0,0,0,10511122432,10528190464,0,0
1787749970863871410,68362235904,43306913792,57512644608,57396838400,0,0,0,0,0,10846928896,10869764096,0,0
