ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787751767380698272,57517776896,54151372800,57513549824,57396797440,0,0,0,0,0,1302528,0,0,0
1787751767514448481,57526247424,54142902272,57513549824,57396797440,0,0,0,0,0,9773056,0,0,0
1787751767642676232,57528991744,54140157952,57513549824,57396797440,0,0,0,0,0,12517376,0,0,0
1787751767775388071,57528991744,54140157952,57513549824,57396797440,0,0,0,0,0,12517376,0,0,0
1787751767906140581,57528975360,54140174336,57513549824,57396797440,0,0,0,0,0,12500992,0,0,0
1787751768034824531,57528717312,54140432384,57513549824,57396797440,0,0,0,0,0,12242944,0,0,0
1787751768170057339,57528717312,54140432384,57513549824,57396797440,0,0,0,0,0,12242944,0,0,0
1787751768299396721,57528717312,54140432384,57513549824,57396797440,0,0,0,0,0,12242944,0,0,0
1787751768428478438,57528717312,54140432384,57513549824,57396797440,0,0,0,0,0,12242944,0,0,0
1787751768555820672,57528717312,54140432384,57513549824,57396842496,0,0,0,0,0,12242944,3112960,0,0
1787751768685057642,57528717312,54140432384,57513549824,57396842496,0,0,0,0,0,12242944,3112960,0,0
1787751768813765032,57528717312,54140432384,57513549824,57396842496,0,0,0,0,0,12242944,3112960,0,0
1787751768942010463,57528717312,54140432384,57513549824,57396842496,0,0,0,0,0,12242944,3112960,0,0
1787751769073931896,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751769204114025,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751769333030258,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751769460474174,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751769593696362,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751769726393440,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751769854888726,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751769983354911,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751770109970410,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751770235978777,57528455168,54140694528,57513549824,57396842496,0,0,0,0,0,11980800,3112960,0,0
1787751770363938582,57823629312,53845520384,57513549824,57396842496,0,0,0,0,0,307154944,350191616,0,0
1787751770492052620,58163105792,53506043904,57513549824,57396842496,0,0,0,0,0,646631424,695304192,0,0
1787751770623026764,58509660160,53159489536,57513549824,57396842496,0,0,0,0,0,993447936,1032814592,0,0
1787751770750769305,58848612352,52820537344,57513549824,57396842496,0,0,0,0,0,1332400128,1372684288,0,0
