ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787751290537001448,57516929024,54152220672,57512484864,57396793344,8192,0,0,0,0,1519616,0,0,0
1787751290667598332,57525137408,54144012288,57512484864,57396793344,8192,0,0,0,0,9728000,0,0,0
1787751290803684218,57527357440,54141792256,57512484864,57396793344,8192,0,0,0,0,11948032,0,0,0
1787751290936958186,57527357440,54141792256,57512484864,57396793344,8192,0,0,0,0,11948032,0,0,0
1787751291068055671,57527603200,54141546496,57512484864,57396793344,8192,0,0,0,0,12193792,0,0,0
1787751291196635554,57527603200,54141546496,57512484864,57396793344,8192,0,0,0,0,12193792,0,0,0
1787751291330418033,57527603200,54141546496,57512484864,57396838400,8192,0,0,0,0,12193792,3313664,0,0
1787751291467571360,57527603200,54141546496,57512484864,57396838400,8192,0,0,0,0,12193792,3313664,0,0
1787751291598831247,57527603200,54141546496,57512484864,57396838400,8192,0,0,0,0,12193792,3313664,0,0
1787751291727567174,57527599104,54141550592,57512484864,57396838400,8192,0,0,0,0,12189696,3313664,0,0
1787751291854737909,57527599104,54141550592,57512484864,57396838400,8192,0,0,0,0,12189696,3313664,0,0
1787751291982111627,57527599104,54141550592,57512484864,57396838400,8192,0,0,0,0,12189696,3313664,0,0
1787751292117440557,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751292247084152,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751292380773558,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751292513574857,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751292645124010,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751292777811096,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751292910900691,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751293041755980,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751293170580477,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751293302081369,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751293433018340,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751293559953150,57527320576,54141829120,57512484864,57396838400,8192,0,0,0,0,11911168,3313664,0,0
1787751293686894969,57531514880,54137634816,57512484864,57396838400,8192,0,0,0,0,16367616,48664576,0,0
1787751293813674876,57866797056,53802352640,57512484864,57396838400,8192,0,0,0,0,351649792,392335360,0,0
1787751293940782889,58203914240,53465235456,57512484864,57396838400,8192,0,0,0,0,688766976,723816448,0,0
1787751294070295050,58547060736,53122088960,57512484864,57396838400,8192,0,0,0,0,1031913472,1068929024,0,0
