ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787748585904461518,57517625344,36971655168,57513525248,57396793344,0,0,0,0,0,1175552,0,0,0
1787748586038109479,57525329920,36963950592,57513525248,57396793344,0,0,0,0,0,8880128,0,0,0
1787748586172078396,57527013376,36962267136,57513525248,57396793344,0,0,0,0,0,10563584,0,0,0
1787748586304215479,57527013376,36962267136,57513525248,57396838400,0,0,0,0,0,10563584,2322432,0,0
1787748586437893941,57829998592,36659281920,57513525248,57396838400,0,0,0,0,0,313810944,358707200,0,0
1787748586569701629,58184417280,36304863232,57513525248,57396838400,0,0,0,0,0,668229632,716795904,0,0
1787748586703153376,58531758080,35957522432,57513525248,57396838400,0,0,0,0,0,1015570432,1055354880,0,0
1787748586830737656,58869399552,35619880960,57513525248,57396838400,0,0,0,0,0,1352949760,1398763520,0,0
1787748586962628654,59219623936,35269656576,57513525248,57396838400,0,0,0,0,0,1703174144,1748987904,0,0
1787748587094317619,59566829568,34922450944,57513525248,57396838400,0,0,0,0,0,2050641920,2097901568,0,0
1787748587226687927,59908665344,34580615168,57513525248,57396838400,0,0,0,0,0,2392477696,2426761216,0,0
1787748587353604134,60244471808,34244808704,57513525248,57396838400,0,0,0,0,0,2728284160,2766499840,0,0
1787748587482543428,60586307584,33902972928,57513525248,57396838400,0,0,0,0,0,3069857792,3102306304,0,0
1787748587609134079,60921851904,33567428608,57513525248,57396838400,0,0,0,0,0,3405664256,3440340992,0,0
1787748587737008864,61260279808,33229000704,57513525248,57396838400,0,0,0,0,0,3743830016,3777327104,0,0
1787748587864423420,61597396992,32891883520,57513525248,57396838400,0,0,0,0,0,4080947200,4122177536,0,0
1787748587996026173,61946310656,32542969856,57513525248,57396838400,0,0,0,0,0,4430123008,4471615488,0,0
1787748588128103986,62295453696,32193826816,57513525248,57396838400,0,0,0,0,0,4779266048,4813844480,0,0
1787748588257264064,62629687296,31859593216,57513525248,57396838400,0,0,0,0,0,5113499648,5144932352,0,0
1787748588384859953,62968115200,31521165312,57513525248,57396838400,0,0,0,0,0,5451665408,5479559168,0,0
1787748588512150827,63305756672,31183523840,57513525248,57396838400,0,0,0,0,0,5789569024,5821526016,0,0
1787748588642412866,63649951744,30839328768,57513525248,57396838400,0,0,0,0,0,6133764096,6160871424,0,0
1787748588773066052,63997816832,30491463680,57513525248,57396838400,0,0,0,0,0,6481367040,6526431232,0,0
1787748588908373194,64356954112,30132326400,57513525248,57396838400,0,0,0,0,0,6840766464,6871805952,0,0
1787748589041249041,64709537792,29779742720,57513525248,57396838400,0,0,0,0,0,7193350144,7227928576,0,0
1787748589172347905,65057402880,29431877632,57513525248,57396838400,0,0,0,0,0,7541215232,7569240064,0,0
