ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787748977564290892,,0,,,,,,,,,,0,0
1787748977695452934,,0,,,,,,,,,,0,0
1787748977824525836,,0,,,,,,,,,,0,0
1787748977955188469,,0,,,,,,,,,,0,0
1787748978085111467,,0,,,,,,,,,,0,0
1787748978213261363,,0,,,,,,,,,,0,0
1787748978339281880,,0,,,,,,,,,,0,0
1787748978470632644,,0,,,,,,,,,,0,0
1787748978602734853,,0,,,,,,,,,,0,0
1787748978730825298,,0,,,,,,,,,,0,0
1787748978858508965,,0,,,,,,,,,,0,0
1787748978986632771,,0,,,,,,,,,,0,0
1787748979118366633,,0,,,,,,,,,,0,0
1787748979243565134,,0,,,,,,,,,,0,0
1787748979370141701,,0,,,,,,,,,,0,0
1787748979500640630,,0,,,,,,,,,,0,0
1787748979629602031,,0,,,,,,,,,,0,0
1787748979756458513,,0,,,,,,,,,,0,0
1787748979884801472,,0,,,,,,,,,,0,0
1787748980015254850,,0,,,,,,,,,,0,0
1787748980149949807,,0,,,,,,,,,,0,0
1787748980279581490,,0,,,,,,,,,,0,0
1787748980414892928,,0,,,,,,,,,,0,0
1787748980545776674,,0,,,,,,,,,,0,0
1787748980675265335,,0,,,,,,,,,,0,0
1787748980805962408,,0,,,,,,,,,,0,0
1787748980943056619,,0,,,,,,,,,,0,0
1787748981072780654,,0,,,,,,,,,,0,0
1787748981199415091,,0,,,,,,,,,,0,0
1787748981329571814,,0,,,,,,,,,,0,0
1787748981457843652,,0,,,,,,,,,,0,0
1787748981591023901,,0,,,,,,,,,,0,0
1787748981724915643,,0,,,,,,,,,,0,0
1787748981852630201,,0,,,,,,,,,,0,0
1787748981982974137,,0,,,,,,,,,,0,0
1787748982112766443,,0,,,,,,,,,,0,0
1787748982242804134,,0,,,,,,,,,,0,0
1787748982374230370,,0,,,,,,,,,,0,0
1787748982504126958,,0,,,,,,,,,,0,0
1787748982632624160,,0,,,,,,,,,,0,0
1787748982758706128,,0,,,,,,,,,,0,0
1787748982886303144,,0,,,,,,,,,,0,0
1787748983015809194,,0,,,,,,,,,,0,0
1787748983145482288,,0,,,,,,,,,,0,0
1787748983272639996,,0,,,,,,,,,,0,0
1787748983406751142,,0,,,,,,,,,,0,0
1787748983537608387,,0,,,,,,,,,,0,0
1787748983666129770,,0,,,,,,,,,,0,0
1787748983796668150,,0,,,,,,,,,,0,0
1787748983923168485,,0,,,,,,,,,,0,0
1787748984053606963,,0,,,,,,,,,,0,0
1787748984181758059,,0,,,,,,,,,,0,0
1787748984312790488,,0,,,,,,,,,,0,0
1787748984445323445,,0,,,,,,,,,,0,0
1787748984576468536,,0,,,,,,,,,,0,0
1787748984706406115,,0,,,,,,,,,,0,0
1787748984834790545,,0,,,,,,,,,,0,0
1787748984962535163,,0,,,,,,,,,,0,0
1787748985089893394,,0,,,,,,,,,,0,0
1787748985220798271,,0,,,,,,,,,,0,0
1787748985351862051,,0,,,,,,,,,,0,0
1787748985482158216,,0,,,,,,,,,,0,0
1787748985609838953,,0,,,,,,,,,,0,0
1787748985742362270,,0,,,,,,,,,,0,0
1787748985872542643,,0,,,,,,,,,,0,0
1787748986001326520,,0,,,,,,,,,,0,0
1787748986129231712,,0,,,,,,,,,,0,0
1787748986258473418,,0,,,,,,,,,,0,0
1787748986388760423,,0,,,,,,,,,,0,0
1787748986524729123,,0,,,,,,,,,,0,0
1787748986656365653,,0,,,,,,,,,,0,0
1787748986783392238,,0,,,,,,,,,,0,0
1787748986909565317,,0,,,,,,,,,,0,0
1787748987037369517,,0,,,,,,,,,,0,0
1787748987166836437,,0,,,,,,,,,,0,0
1787748987291568109,,0,,,,,,,,,,0,0
1787748987418020114,,0,,,,,,,,,,0,0
1787748987549381299,,0,,,,,,,,,,0,0
1787748987680254805,,0,,,,,,,,,,0,0
1787748987806673149,,0,,,,,,,,,,0,0
1787748987936828062,,0,,,,,,,,,,0,0
1787748988066842662,,0,,,,,,,,,,0,0
1787748988201722272,,0,,,,,,,,,,0,0
1787748988332160950,,0,,,,,,,,,,0,0
1787748988457654957,,0,,,,,,,,,,0,0
1787748988584678151,,0,,,,,,,,,,0,0
1787748988709854992,,0,,,,,,,,,,0,0
1787748988836453019,,0,,,,,,,,,,0,0
1787748988964352991,,0,,,,,,,,,,0,0
1787748989093976504,,0,,,,,,,,,,0,0
1787748989220556540,,0,,,,,,,,,,0,0
1787748989348850709,,0,,,,,,,,,,0,0
1787748989476543376,,0,,,,,,,,,,0,0
1787748989600448473,,0,,,,,,,,,,0,0
1787748989729761681,,0,,,,,,,,,,0,0
1787748989859183070,,0,,,,,,,,,,0,0
1787748989986532901,,0,,,,,,,,,,0,0
1787748990118606439,,0,,,,,,,,,,0,0
1787748990244931001,,0,,,,,,,,,,0,0
1787748990375334629,,0,,,,,,,,,,0,0
1787748990503266480,,0,,,,,,,,,,0,0
1787748990627693607,,0,,,,,,,,,,0,0
1787748990754458827,,0,,,,,,,,,,0,0
1787748990883648312,,0,,,,,,,,,,0,0
1787748991012659754,,0,,,,,,,,,,0,0
1787748991138996726,,0,,,,,,,,,,0,0
1787748991265755266,,0,,,,,,,,,,0,0
1787748991393902772,,0,,,,,,,,,,0,0
1787748991520891226,,0,,,,,,,,,,0,0
1787748991647280180,,0,,,,,,,,,,0,0
1787748991775709580,,0,,,,,,,,,,0,0
1787748991902500061,,0,,,,,,,,,,0,0
1787748992033884587,,0,,,,,,,,,,0,0
1787748992160722808,,0,,,,,,,,,,0,0
1787748992290566475,,0,,,,,,,,,,0,0
