ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787750722248129782,57516752896,54152396800,57512001536,57396797440,8192,0,0,0,0,1822720,0,0,0
1787750722379199426,57525460992,54143688704,57512001536,57396842496,8192,0,0,0,0,10534912,4009984,0,0
1787750722507299274,57527660544,54141489152,57512001536,57396842496,8192,0,0,0,0,12734464,4009984,0,0
1787750722639854721,57527660544,54141489152,57512001536,57396842496,8192,0,0,0,0,12734464,4009984,0,0
1787750722768852659,57527894016,54141255680,57512001536,57396842496,8192,0,0,0,0,12967936,4009984,0,0
1787750722894681667,57527894016,54141255680,57512001536,57396842496,8192,0,0,0,0,12967936,4009984,0,0
1787750723031920438,57527881728,54141267968,57512001536,57396842496,8192,0,0,0,0,12955648,4009984,0,0
1787750723162258785,57527881728,54141267968,57512001536,57396842496,8192,0,0,0,0,12955648,4009984,0,0
1787750723294926154,57527861248,54141288448,57512001536,57396842496,8192,0,0,0,0,12935168,4009984,0,0
1787750723426664452,57527861248,54141288448,57512001536,57396842496,8192,0,0,0,0,12935168,4009984,0,0
1787750723560683741,57527861248,54141288448,57512001536,57396842496,8192,0,0,0,0,12935168,4030464,0,0
1787750723691169182,57527861248,54141288448,57512001536,57396842496,8192,0,0,0,0,12935168,4030464,0,0
1787750723817806547,57527861248,54141288448,57512001536,57396842496,8192,0,0,0,0,12935168,4030464,0,0
1787750723948352278,57527861248,54141288448,57512001536,57396842496,8192,0,0,0,0,12935168,4030464,0,0
1787750724080326981,57527861248,54141288448,57512001536,57396842496,8192,0,0,0,0,12935168,4030464,0,0
1787750724209922581,57527861248,54141288448,57512001536,57396842496,8192,0,0,0,0,12935168,4030464,0,0
1787750724338551310,57527832576,54141317120,57512001536,57396842496,8192,0,0,0,0,12906496,4030464,0,0
1787750724467743700,57527832576,54141317120,57512001536,57396842496,8192,0,0,0,0,12906496,4030464,0,0
1787750724600147933,57527832576,54141317120,57512001536,57396842496,8192,0,0,0,0,12906496,4030464,0,0
1787750724736348899,57527832576,54141317120,57512001536,57396842496,8192,0,0,0,0,12906496,4030464,0,0
1787750724865354816,57527832576,54141317120,57512001536,57396842496,8192,0,0,0,0,12906496,4030464,0,0
1787750724995288063,57527832576,54141317120,57512001536,57396842496,8192,0,0,0,0,12906496,4030464,0,0
1787750725130122049,57719459840,53949689856,57512001536,57396842496,8192,0,0,0,0,204533760,260145152,0,0
1787750725264102245,58065489920,53603659776,57512001536,57396842496,8192,0,0,0,0,550563840,591233024,0,0
1787750725393973521,58411782144,53257367552,57512001536,57396842496,8192,0,0,0,0,897118208,954302464,0,0
1787750725530592806,58773254144,52895895552,57512001536,57396842496,8192,0,0,0,0,1258590208,1299546112,0,0
1787750725659790836,59114565632,52554584064,57512001536,57396842496,8192,0,0,0,0,1599901696,1639940096,0,0
1787750725788462435,59455090688,52214059008,57512001536,57396842496,8192,0,0,0,0,1940426752,1982693376,0,0
1787750725919215150,59801645056,51867504640,57512001536,57396842496,8192,0,0,0,0,2286718976,2330951680,0,0
1787750726050418294,60149510144,51519639552,57512001536,57396842496,8192,0,0,0,0,2634584064,2672787456,0,0
1787750726179134963,60491083776,51178065920,57512001536,57396842496,8192,0,0,0,0,2976419840,3011346432,0,0
1787750726311486723,60834492416,50834657280,57512001536,57396842496,8192,0,0,0,0,3319828480,3359866880,0,0
1787750726442552293,61182095360,50487054336,57512001536,57396842496,8192,0,0,0,0,3667431424,3715858432,0,0
1787750726578387450,61541756928,50127392768,57512001536,57396842496,8192,0,0,0,0,4026830848,4068048896,0,0
1787750726710028064,61889884160,49779265536,57512001536,57396842496,8192,0,0,0,0,4375220224,4412243968,0,0
1787750726840025042,62233735168,49435414528,57512001536,57396842496,8192,0,0,0,0,4718809088,4754079744,0,0
1787750726969125179,62575570944,49093578752,57512001536,57396842496,8192,0,0,0,0,5060907008,5100240896,0,0
1787750727100564288,62923698176,48745451520,57512001536,57396842496,8192,0,0,0,0,5408772096,5441159168,0,0
1787750727229414539,63256358912,48412790784,57512001536,57396842496,8192,0,0,0,0,5741694976,5780373504,0,0
1787750727361134884,63605534720,48063614976,57512001536,57396842496,8192,0,0,0,0,6090608640,6121816064,0,0
1787750727490372293,63948419072,47720730624,57512001536,57396842496,8192,0,0,0,0,6433755136,6466797568,0,0
1787750727621627968,64297857024,47371292672,57512001536,57396842496,8192,0,0,0,0,6783193088,6809157632,0,0
1787750727748980095,64635760640,47033389056,57512001536,57396842496,8192,0,0,0,0,7120834560,7142735872,0,0
1787750727874824420,64970256384,46698893312,57512001536,57396842496,8192,0,0,0,0,7455330304,7478411264,0,0
1787750728001227737,65306587136,46362562560,57512001536,57396842496,8192,0,0,0,0,7791923200,7821819904,0,0
1787750728131503999,65650520064,46018629632,57512001536,57396842496,8192,0,0,0,0,8135593984,8160247808,0,0
1787750728261134756,65986064384,45683085312,57512001536,57396842496,8192,0,0,0,0,8471138304,8494350336,0,0
1787750728389094247,66325016576,45344133120,57512001536,57396842496,8192,0,0,0,0,8810090496,8834875392,0,0
1787750728518070360,66667114496,45002035200,57512001536,57396842496,8192,0,0,0,0,9152188416,9178939392,0,0
1787750728648308451,67012620288,44656529408,57512001536,57396842496,8192,0,0,0,0,9497956352,9521692672,0,0
1787750728777913228,67357077504,44312072192,57512001536,57396842496,8192,0,0,0,0,9842413568,9858547712,0,0
1787750728904343025,67691311104,43977838592,57512001536,57396842496,8192,0,0,0,0,10176647168,10201563136,0,0
1787750729036229852,68042059776,43627089920,57512001536,57396842496,8192,0,0,0,0,10527395840,10551001088,0,0
1787750729166182116,68386500608,43282649088,57512001536,57396842496,8192,0,0,0,0,10871574528,10898079744,0,0
1787750729298359380,68727549952,42941599744,57512001536,57396842496,8192,0,0,0,0,11212886016,11229691904,0,0
1787750729427718951,69070434304,42598715392,57512001536,57396842496,8192,0,0,0,0,11555508224,11575328768,0,0
1787750729557151203,69411483648,42257666048,57512001536,57396842496,8192,0,0,0,0,11896557568,11912839168,0,0
1787750729685962132,69752270848,41916878848,57512001536,57396842496,8192,0,0,0,0,12237344768,12253364224,0,0
1787750729815116938,70093582336,41575567360,57512001536,57396842496,8192,0,0,0,0,12578656256,12597690368,0,0
1787750729946010263,70440284160,41228865536,57512001536,57396842496,8192,0,0,0,0,12925620224,12940312576,0,0
1787750730075346003,70782906368,40886243328,57512001536,57396842496,8192,0,0,0,0,13268242432,13289619456,0,0
1787750730206998964,71121596416,40547553280,57512001536,57396842496,8192,0,0,0,0,13606932480,13625819136,0,0
1787750730338270307,71467364352,40201785344,57512001536,57396842496,8192,0,0,0,0,13952700416,13964247040,0,0
1787750730468509477,71812870144,39856279552,57512001536,57396842496,8192,0,0,0,0,14298206208,14326136832,0,0
1787750730604729719,72173842432,39495307264,57512001536,57396842496,8192,0,0,0,0,14658916352,14681341952,0,0
1787750730738231791,72527474688,39141675008,57512001536,57396842496,8192,0,0,0,0,15012810752,15028289536,0,0
1787750730869065934,72874553344,38794596352,57512001536,57396842496,8192,0,0,0,0,15359889408,15373664256,0,0
1787750731002202918,73227661312,38441488384,57512001536,57396842496,8192,0,0,0,0,15712735232,15727165440,0,0
1787750731134898631,73573953536,38095196160,57512001536,57396842496,8192,0,0,0,0,16059289600,16062447616,0,0
1787750731261897748,73902157824,37766991872,57512001536,57396842496,8192,0,0,0,0,16387231744,16388947968,0,0
1787750731388423585,74237702144,37431447552,57512001536,57396842496,8192,0,0,0,0,16722776064,16728031232,0,0
1787750731516333622,74575867904,37093281792,57512001536,57396842496,8192,0,0,0,0,17060941824,17064361984,0,0
1787750731644150347,74914820096,36754329600,57512001536,57396842496,8192,0,0,0,0,17400156160,17399906304,0,0
1787750731771377500,75253510144,36415639552,57512001536,57396842496,8192,0,0,0,0,17738846208,17748951040,0,0
1787750731901950896,75599015936,36070133760,57512001536,57396842496,8192,0,0,0,0,18084089856,18091048960,0,0
1787750732032170454,75944521728,35724627968,57512001536,57396842496,8192,0,0,0,0,18429595648,18440224768,0,0
1787750732165290746,76297629696,35371520000,57512001536,57396842496,8192,0,0,0,0,18782965760,18781405184,0,0
1787750732293049140,76626620416,35042529280,57512001536,57396842496,8192,0,0,0,0,19111694336,19087327232,0,0
1787750732425371954,76977631232,34691518464,57512001536,57396842496,8192,0,0,0,0,19462967296,19471761408,0,0
1787750732561676087,77338603520,34330546176,57512001536,57396842496,8192,0,0,0,0,19823939584,19832471552,0,0
1787750732694363579,77688041472,33981108224,57512001536,57396842496,8192,0,0,0,0,20173377536,20178763776,0,0
1787750732826503899,78037741568,33631408128,57512001536,57396842496,8192,0,0,0,0,20523077632,20530823168,0,0
1787750732959488119,78389014528,33280135168,57512001536,57396842496,8192,0,0,0,0,20874088448,20875673600,0,0
1787750733089777597,78733209600,32935940096,57512001536,57396842496,8192,0,0,0,0,21218545664,21216067584,0,0
1787750733220880364,79071113216,32598036480,57512001536,57396842496,8192,0,0,0,0,21556449280,21557379072,0,0
1787750733353992035,79423434752,32245714944,57512001536,57396842496,8192,0,0,0,0,21908770816,21906292736,0,0
1787750733484251743,79762911232,31906238464,57512001536,57396842496,8192,0,0,0,0,22247985152,22248259584,0,0
1787750733616528106,80105271296,31563878400,57512001536,57396842496,8192,0,0,0,0,22590607360,22588129280,0,0
1787750733748609644,80453136384,31216013312,57512001536,57396842496,8192,0,0,0,0,22938472448,22929047552,0,0
1787750733876661843,80790253568,30878896128,57512001536,57396842496,8192,0,0,0,0,23275589632,23267999744,0,0
1787750734008334692,81137332224,30531817472,57512001536,57396842496,8192,0,0,0,0,23622668288,23621632000,0,0
1787750734140692556,81483362304,30185787392,57512001536,57396842496,8192,0,0,0,0,23968698368,23954292736,0,0
1787750734270074494,81813401600,29855748096,57512001536,57396842496,8192,0,0,0,0,24298737664,24294424576,0,0
1787750734401324753,82160480256,29508669440,57512001536,57396842496,8192,0,0,0,0,24645816320,24645566464,0,0
1787750734536955659,82518044672,29151105024,57512001536,57396842496,8192,0,0,0,0,25003380736,24994480128,0,0
1787750734670688363,82872463360,28796686336,57512001536,57396842496,8192,0,0,0,0,25357537280,25345359872,0,0
1787750734803802054,83214561280,28454588416,57512001536,57396842496,8192,0,0,0,0,25699897344,25686016000,0,0
1787750734933113720,83554037760,28115111936,57512001536,57396842496,8192,0,0,0,0,26039373824,26034012160,0,0
1787750735066450605,83912650752,27756498944,57512001536,57396842496,8192,0,0,0,0,26397986816,26389348352,0,0
1787750735201353854,84252127232,27417022464,57512001536,57396842496,8192,0,0,0,0,26737201152,26720829440,0,0
1787750735332679494,84596584448,27072565248,57512001536,57396842496,8192,0,0,0,0,27081658368,27066859520,0,0
1787750735462348797,84927934464,26741215232,57512001536,57396842496,8192,0,0,0,0,27413270528,27407646720,0,0
1787750735595929607,85277110272,26392039424,57512001536,57396842496,8192,0,0,0,0,27762446336,27740307456,0,0
1787750735722899031,85610557440,26058592256,57512001536,57396842496,8192,0,0,0,0,28095631360,28055797760,0,0
1787750735851748796,85949247488,25719902208,57512001536,57396842496,8192,0,0,0,0,28434321408,28413362176,0,0
1787750735979736182,86286102528,25383047168,57512001536,57396842496,8192,0,0,0,0,28771176448,28760309760,0,0
1787750736113440324,86633181184,25035968512,57512001536,57396842496,8192,0,0,0,0,29118517248,29101228032,0,0
1787750736245417678,86972657664,24696492032,57512001536,57396842496,8192,0,0,0,0,29457993728,29439131648,0,0
1787750736376726847,87318163456,24350986240,57512001536,57396842496,8192,0,0,0,0,29803499520,29789487104,0,0
1787750736509477058,87658950656,24010199040,57512001536,57396842496,8192,0,0,0,0,30144024576,30122409984,0,0
1787750736639373016,87998951424,23670198272,57512001536,57396842496,8192,0,0,0,0,30484287488,30461755392,0,0
1787750736771240407,88348651520,23320498176,57512001536,57396842496,8192,0,0,0,0,30833987584,30811848704,0,0
1787750736901393580,88693633024,22975516672,57512001536,57396842496,8192,0,0,0,0,31178706944,31150800896,0,0
