Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,7529,0.000132,31185118,0,0.000000,0,0,0,0,0.000000
1,8676,0.000114,35935992,0,0.000000,0,0,0,0,0.000000
2,10522,0.000094,43582124,0,0.000000,0,0,0,0,0.000000
3,13284,0.000074,55022328,0,0.000000,0,0,0,0,0.000000
4,12149,0.000081,50321158,0,0.000000,0,0,0,0,0.000000
5,14013,0.000070,58041846,0,0.000000,0,0,0,0,0.000000
6,11910,0.000083,49331220,0,0.000000,0,0,0,0,0.000000
7,12159,0.000081,50362578,0,0.000000,0,0,0,0,0.000000
8,12843,0.000077,53195706,0,0.000000,0,0,0,0,0.000000
9,12422,0.000079,51451924,0,0.000000,0,0,0,0,0.000000
10,12944,0.000076,53614048,0,0.000000,0,0,0,0,0.000000
11,12605,0.000078,52209910,0,0.000000,0,0,0,0,0.000000
12,12732,0.000077,52735944,0,0.000000,0,0,0,0,0.000000
13,11751,0.000084,48672642,0,0.000000,0,0,0,0,0.000000
14,12706,0.000077,52628252,0,0.000000,0,0,0,0,0.000000
15,12802,0.000077,53025884,0,0.000000,0,0,0,0,0.000000
16,12834,0.000077,53158428,0,0.000000,0,0,0,0,0.000000
17,13790,0.000071,57118180,0,0.000000,0,0,0,0,0.000000
18,12918,0.000076,53506356,0,0.000000,0,0,0,0,0.000000
19,12898,0.000076,53423516,0,0.000000,0,0,0,0,0.000000
20,12240,0.000080,50698080,0,0.000000,0,0,0,0,0.000000
21,1,0.000060,4142,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.000,100.000

Full-Test SET Latency
Latency (<= msec),Percent
   0.039,0.000
   0.055,5.000
   0.055,10.000
   0.055,15.000
   0.055,20.000
   0.063,25.000
   0.063,30.000
   0.063,35.000
   0.063,40.000
   0.063,45.000
   0.063,50.000
   0.063,52.500
   0.063,55.000
   0.063,57.500
   0.063,60.000
   0.063,62.500
   0.063,65.000
   0.071,67.500
   0.071,70.000
   0.071,72.500
   0.071,75.000
   0.071,76.250
   0.071,77.500
   0.071,78.750
   0.071,80.000
   0.071,81.250
   0.071,82.500
   0.071,83.750
   0.071,85.000
   0.079,86.250
   0.079,87.500
   0.079,88.125
   0.079,88.750
   0.079,89.375
   0.079,90.000
   0.079,90.625
   0.079,91.250
   0.087,91.875
   0.087,92.500
   0.087,93.125
   0.087,93.750
   0.095,94.062
   0.095,94.375
   0.095,94.688
   0.095,95.000
   0.103,95.312
   0.103,95.625
   0.111,95.938
   0.135,96.250
   0.543,96.562
   0.551,96.875
   0.551,97.031
   0.551,97.188
   0.559,97.344
   0.559,97.500
   0.559,97.656
   0.567,97.812
   0.567,97.969
   0.567,98.125
   0.567,98.281
   0.575,98.438
   0.575,98.516
   0.575,98.594
   0.575,98.672
   0.575,98.750
   0.583,98.828
   0.583,98.906
   0.583,98.984
   0.583,99.062
   0.591,99.141
   0.591,99.219
   0.591,99.258
   0.591,99.297
   0.599,99.336
   0.599,99.375
   0.599,99.414
   0.607,99.453
   0.607,99.492
   0.607,99.531
   0.615,99.570
   0.623,99.609
   0.623,99.629
   0.631,99.648
   0.639,99.668
   0.655,99.688
   0.703,99.707
   0.895,99.727
   0.919,99.746
   0.943,99.766
   1.031,99.785
   1.087,99.805
   1.095,99.814
   1.103,99.824
   1.111,99.834
   1.119,99.844
   1.127,99.854
   1.127,99.863
   1.135,99.873
   1.135,99.883
   1.143,99.893
   1.151,99.902
   1.151,99.907
   1.151,99.912
   1.151,99.917
   1.159,99.922
   1.159,99.927
   1.159,99.932
   1.167,99.937
   1.167,99.941
   1.175,99.946
   1.183,99.951
   1.183,99.954
   1.183,99.956
   1.191,99.958
   1.199,99.961
   1.199,99.963
   1.207,99.966
   1.207,99.968
   1.215,99.971
   1.215,99.973
   1.223,99.976
   1.231,99.977
   1.231,99.978
   1.231,99.979
   1.239,99.980
   1.239,99.982
   1.247,99.983
   1.247,99.984
   1.255,99.985
   1.263,99.987
   1.271,99.988
   1.279,99.988
   1.279,99.989
   1.287,99.990
   1.295,99.990
   1.303,99.991
   1.311,99.991
   1.319,99.992
   1.319,99.993
   1.327,99.993
   1.343,99.994
   1.383,99.994
   1.383,99.995
   1.399,99.995
   1.415,99.995
   1.423,99.995
   1.487,99.996
   1.487,99.996
   1.583,99.996
   1.631,99.997
   1.743,99.997
   1.743,99.997
   1.743,99.997
   1.751,99.997
   1.751,99.998
   1.791,99.998
   1.791,99.998
   1.791,99.998
   1.799,99.998
   1.799,99.998
   1.919,99.998
   1.919,99.999
   1.919,99.999
   1.919,99.999
   1.919,99.999
   2.095,99.999
   2.095,99.999
   2.095,99.999
   2.095,99.999
   2.095,99.999
   2.527,99.999
   2.527,99.999
   2.527,99.999
   2.527,99.999
   2.527,99.999
   2.527,99.999
   2.527,99.999
   2.527,100.000
   2.527,100.000
   2.527,100.000
   3.503,100.000
   3.503,100.000

Full-Test WAIT Latency
Latency (<= msec),Percent
   0.000,100.000
