Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,3410,0.000291,14124220,0,0.000000,0,0,0,0,0.000000
1,4757,0.000209,19703494,0,0.000000,0,0,0,0,0.000000
2,2975,0.000333,12322450,0,0.000000,0,0,0,0,0.000000
3,3031,0.000327,12554402,0,0.000000,0,0,0,0,0.000000
4,2975,0.000333,12322450,0,0.000000,0,0,0,0,0.000000
5,3181,0.000312,13175702,0,0.000000,0,0,0,0,0.000000
6,3018,0.000329,12500556,0,0.000000,0,0,0,0,0.000000
7,3086,0.000322,12782212,0,0.000000,0,0,0,0,0.000000
8,3115,0.000319,12902330,0,0.000000,0,0,0,0,0.000000
9,3081,0.000322,12761502,0,0.000000,0,0,0,0,0.000000
10,3265,0.000304,13523630,0,0.000000,0,0,0,0,0.000000
11,2991,0.000332,12388722,0,0.000000,0,0,0,0,0.000000
12,2915,0.000340,12073930,0,0.000000,0,0,0,0,0.000000
13,3361,0.000295,13921262,0,0.000000,0,0,0,0,0.000000
14,4670,0.000213,19343140,0,0.000000,0,0,0,0,0.000000
15,4183,0.000237,17325986,0,0.000000,0,0,0,0,0.000000
16,1,0.001327,4142,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.000,100.000

Full-Test SET Latency
Latency (<= msec),Percent
   0.047,0.000
   0.071,5.000
   0.079,10.000
   0.087,15.000
   0.095,20.000
   0.103,25.000
   0.119,30.000
   0.127,35.000
   0.135,40.000
   0.143,45.000
   0.143,50.000
   0.151,52.500
   0.151,55.000
   0.151,57.500
   0.159,60.000
   0.159,62.500
   0.159,65.000
   0.167,67.500
   0.167,70.000
   0.175,72.500
   0.183,75.000
   0.183,76.250
   0.191,77.500
   0.199,78.750
   0.215,80.000
   0.263,81.250
   0.303,82.500
   0.335,83.750
   0.367,85.000
   0.439,86.250
   0.903,87.500
   1.135,88.125
   1.183,88.750
   1.207,89.375
   1.231,90.000
   1.247,90.625
   1.263,91.250
   1.279,91.875
   1.295,92.500
   1.303,93.125
   1.319,93.750
   1.327,94.062
   1.335,94.375
   1.343,94.688
   1.359,95.000
   1.367,95.312
   1.375,95.625
   1.383,95.938
   1.391,96.250
   1.399,96.562
   1.415,96.875
   1.415,97.031
   1.423,97.188
   1.431,97.344
   1.439,97.500
   1.447,97.656
   1.455,97.812
   1.463,97.969
   1.471,98.125
   1.479,98.281
   1.487,98.438
   1.495,98.516
   1.495,98.594
   1.503,98.672
   1.511,98.750
   1.511,98.828
   1.519,98.906
   1.527,98.984
   1.535,99.062
   1.543,99.141
   1.551,99.219
   1.559,99.258
   1.559,99.297
   1.567,99.336
   1.575,99.375
   1.575,99.414
   1.583,99.453
   1.583,99.492
   1.591,99.531
   1.599,99.570
   1.599,99.609
   1.607,99.629
   1.607,99.648
   1.615,99.668
   1.623,99.688
   1.623,99.707
   1.631,99.727
   1.631,99.746
   1.639,99.766
   1.639,99.785
   1.647,99.805
   1.655,99.814
   1.655,99.824
   1.663,99.834
   1.663,99.844
   1.663,99.854
   1.671,99.863
   1.671,99.873
   1.679,99.883
   1.679,99.893
   1.679,99.902
   1.687,99.907
   1.687,99.912
   1.687,99.917
   1.695,99.922
   1.695,99.927
   1.695,99.932
   1.695,99.937
   1.703,99.941
   1.703,99.946
   1.703,99.951
   1.703,99.954
   1.711,99.956
   1.711,99.958
   1.719,99.961
   1.719,99.963
   1.727,99.966
   1.727,99.968
   1.727,99.971
   1.727,99.973
   1.735,99.976
   1.735,99.977
   1.735,99.978
   1.735,99.979
   1.743,99.980
   1.743,99.982
   1.743,99.983
   1.751,99.984
   1.751,99.985
   1.751,99.987
   1.751,99.988
   1.751,99.988
   1.759,99.989
   1.759,99.990
   1.759,99.990
   1.775,99.991
   1.775,99.991
   1.775,99.992
   1.799,99.993
   1.799,99.993
   1.799,99.994
   1.799,99.994
   1.799,99.995
   1.799,99.995
   1.799,99.995
   1.799,99.995
   1.799,99.996
   1.799,99.996
   1.839,99.996
   1.839,99.997
   1.839,99.997
   1.839,99.997
   1.839,99.997
   1.839,99.997
   1.839,99.998
   1.839,99.998
   1.839,99.998
   1.839,99.998
   1.903,99.998
   1.903,100.000

Full-Test WAIT Latency
Latency (<= msec),Percent
   0.000,100.000
