Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,3303,0.000301,113755,0,3303,0,0.000000
1,0,0.000000,0,2950,0.000338,101635,0,2950,0,0.000000
2,0,0.000000,0,2728,0.000365,94000,0,2728,0,0.000000
3,0,0.000000,0,2732,0.000365,94019,0,2732,0,0.000000
4,0,0.000000,0,3262,0.000305,112351,0,3262,0,0.000000
5,0,0.000000,0,2951,0.000338,101680,0,2951,0,0.000000
6,0,0.000000,0,2712,0.000367,93437,0,2712,0,0.000000
7,0,0.000000,0,2462,0.000405,84795,0,2462,0,0.000000
8,0,0.000000,0,2463,0.000405,84919,0,2463,0,0.000000
9,0,0.000000,0,2609,0.000382,89901,0,2609,0,0.000000
10,0,0.000000,0,2671,0.000373,92057,0,2671,0,0.000000
11,0,0.000000,0,2471,0.000403,85125,0,2471,0,0.000000
12,0,0.000000,0,2755,0.000362,94843,0,2755,0,0.000000
13,0,0.000000,0,3337,0.000299,114898,0,3337,0,0.000000
14,0,0.000000,0,3421,0.000291,117874,0,3421,0,0.000000
15,0,0.000000,0,1,0.000440,34,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.047,0.000
   0.095,5.000
   0.103,10.000
   0.119,15.000
   0.135,20.000
   0.143,25.000
   0.151,30.000
   0.159,35.000
   0.167,40.000
   0.183,45.000
   0.191,50.000
   0.199,52.500
   0.207,55.000
   0.215,57.500
   0.223,60.000
   0.223,62.500
   0.231,65.000
   0.239,67.500
   0.247,70.000
   0.255,72.500
   0.263,75.000
   0.271,76.250
   0.279,77.500
   0.287,78.750
   0.295,80.000
   0.303,81.250
   0.319,82.500
   0.391,83.750
   0.855,85.000
   1.119,86.250
   1.175,87.500
   1.199,88.125
   1.207,88.750
   1.223,89.375
   1.239,90.000
   1.247,90.625
   1.263,91.250
   1.271,91.875
   1.287,92.500
   1.295,93.125
   1.311,93.750
   1.311,94.062
   1.319,94.375
   1.327,94.688
   1.335,95.000
   1.343,95.312
   1.351,95.625
   1.359,95.938
   1.367,96.250
   1.375,96.562
   1.383,96.875
   1.383,97.031
   1.391,97.188
   1.399,97.344
   1.399,97.500
   1.407,97.656
   1.415,97.812
   1.423,97.969
   1.423,98.125
   1.431,98.281
   1.439,98.438
   1.439,98.516
   1.447,98.594
   1.447,98.672
   1.455,98.750
   1.463,98.828
   1.463,98.906
   1.471,98.984
   1.471,99.062
   1.479,99.141
   1.487,99.219
   1.487,99.258
   1.495,99.297
   1.495,99.336
   1.503,99.375
   1.503,99.414
   1.511,99.453
   1.511,99.492
   1.519,99.531
   1.519,99.570
   1.527,99.609
   1.527,99.629
   1.535,99.648
   1.535,99.668
   1.535,99.688
   1.543,99.707
   1.543,99.727
   1.551,99.746
   1.551,99.766
   1.559,99.785
   1.559,99.805
   1.567,99.814
   1.567,99.824
   1.575,99.834
   1.575,99.844
   1.575,99.854
   1.583,99.863
   1.583,99.873
   1.591,99.883
   1.591,99.893
   1.607,99.902
   1.615,99.907
   1.615,99.912
   1.615,99.917
   1.623,99.922
   1.623,99.927
   1.623,99.932
   1.623,99.937
   1.631,99.941
   1.639,99.946
   1.647,99.951
   1.671,99.954
   1.679,99.956
   1.679,99.958
   1.695,99.961
   1.703,99.963
   1.703,99.966
   1.711,99.968
   1.711,99.971
   1.751,99.973
   1.751,99.976
   1.807,99.977
   1.807,99.978
   1.831,99.979
   1.831,99.980
   1.863,99.982
   1.863,99.983
   1.999,99.984
   1.999,99.985
   2.063,99.987
   2.063,99.988
   2.063,99.988
   2.063,99.989
   2.063,99.990
   2.063,99.990
   2.415,99.991
   2.415,99.991
   2.415,99.992
   2.415,99.993
   2.447,99.993
   2.447,99.994
   2.447,99.994
   2.447,99.995
   2.447,99.995
   2.447,99.995
   2.607,99.995
   2.607,99.996
   2.607,99.996
   2.607,99.996
   2.607,99.997
   2.607,99.997
   2.607,99.997
   2.607,99.997
   2.607,99.997
   2.607,99.998
   2.623,99.998
   2.623,100.000

Full-Test SET Latency
Latency (<= msec),Percent
   0.000,100.000

Full-Test WAIT Latency
Latency (<= msec),Percent
   0.000,100.000
