ts_ns,current_before,target_current,requested,current_after,rc
1787750164595397696,85904150528,85899345920,4804608,85895208960,0
1787750164622426464,85912608768,85899345920,13262848,85890613248,0
1787750164649563805,85903757312,85899345920,4411392,85896679424,0
1787750164678221233,85915652096,85899345920,16306176,85887356928,0
1787750164727314218,85906624512,85899345920,7278592,85899546624,0
1787750164754279455,85911527424,85899345920,12181504,85897371648,0
1787750164781881774,85908062208,85899345920,8716288,85896638464,0
1787750164810188656,85913264128,85899345920,13918208,85891833856,0
1787750164837269065,85909311488,85899345920,9965568,85888438272,0
1787750164864123311,85907197952,85899345920,7852032,85885206528,0
1787750164890828163,85903339520,85899345920,3993600,85888106496,0
1787750164918300250,85900582912,85899345920,1236992,85893439488,0
1787750164946388887,85905563648,85899345920,6217728,85903175680,0
1787750164974114509,85917925376,85899345920,18579456,85890539520,0
1787750165000796501,85900947456,85899345920,1601536,85893865472,0
1787750165027713457,85904478208,85899345920,5132288,85897367552,0
1787750165055766634,85908156416,85899345920,8810496,85895573504,0
1787750165084005635,85907087360,85899345920,7741440,85898522624,0
1787750165111168026,85907349504,85899345920,8003584,85894946816,0
1787750165138322776,85907394560,85899345920,8048640,85892866048,0
1787750165165138771,85904080896,85899345920,4734976,85895888896,0
1787750165192887972,85907906560,85899345920,8560640,85893324800,0
1787750165243651508,85908942848,85899345920,9596928,85901164544,0
1787750165270891191,85911011328,85899345920,11665408,85896716288,0
1787750165298126553,85908856832,85899345920,9510912,85889183744,0
1787750165325669301,85905096704,85899345920,5750784,85898137600,0
1787750165353339191,85903437824,85899345920,4091904,85896622080,0
1787750165380594633,85908598784,85899345920,9252864,85901275136,0
1787750165407234054,85904539648,85899345920,5193728,85897723904,0
1787750165434239742,85914025984,85899345920,14680064,85893885952,0
1787750165461721559,85904478208,85899345920,5132288,85897400320,0
1787750165490075812,85910519808,85899345920,11173888,85902381056,0
1787750165517553108,85914427392,85899345920,15081472,85886255104,0
1787750165544295452,85900685312,85899345920,1339392,85888983040,0
1787750165571276399,85907238912,85899345920,7892992,85886173184,0
1787750165598680684,85900980224,85899345920,1634304,85892304896,0
1787750165626409816,85903122432,85899345920,3776512,85897093120,0
1787750165653162569,85906419712,85899345920,7073792,85899603968,0
1787750165680278239,85909082112,85899345920,9736192,85898031104,0
1787750165707258876,85908615168,85899345920,9269248,85900615680,0
1787750165734893566,85907431424,85899345920,8085504,85896392704,0
1787750165762977414,85907804160,85899345920,8458240,85887094784,0
1787750165812567528,85909045248,85899345920,9699328,85901529088,0
1787750165839184229,85906669568,85899345920,7323648,85904289792,0
1787750165866703936,85909823488,85899345920,10477568,85902557184,0
1787750165894364696,85907533824,85899345920,8187904,85892214784,0
1787750165922081377,85905293312,85899345920,5947392,85900050432,0
1787750165949384211,85910769664,85899345920,11423744,85901729792,0
1787750165976336758,85910204416,85899345920,10858496,85897527296,0
1787750166003533169,85909000192,85899345920,9654272,85894623232,0
