Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,3641,0.000272,15081022,0,0.000000,0,0,0,0,0.000000
1,4168,0.000238,17263856,0,0.000000,0,0,0,0,0.000000
2,4542,0.000218,18812964,0,0.000000,0,0,0,0,0.000000
3,4067,0.000244,16845514,0,0.000000,0,0,0,0,0.000000
4,3892,0.000256,16120664,0,0.000000,0,0,0,0,0.000000
5,3866,0.000257,16012972,0,0.000000,0,0,0,0,0.000000
6,3763,0.000264,15586346,0,0.000000,0,0,0,0,0.000000
7,3826,0.000260,15847292,0,0.000000,0,0,0,0,0.000000
8,3814,0.000261,15797588,0,0.000000,0,0,0,0,0.000000
9,4074,0.000244,16874508,0,0.000000,0,0,0,0,0.000000
10,3909,0.000254,16191078,0,0.000000,0,0,0,0,0.000000
11,3872,0.000257,16037824,0,0.000000,0,0,0,0,0.000000
12,3807,0.000261,15768594,0,0.000000,0,0,0,0,0.000000
13,3893,0.000255,16124806,0,0.000000,0,0,0,0,0.000000
14,3805,0.000261,15760310,0,0.000000,0,0,0,0,0.000000
15,3766,0.000264,15598772,0,0.000000,0,0,0,0,0.000000
16,3799,0.000262,15735458,0,0.000000,0,0,0,0,0.000000
17,3841,0.000259,15909422,0,0.000000,0,0,0,0,0.000000
18,3796,0.000262,15723032,0,0.000000,0,0,0,0,0.000000
19,3844,0.000259,15921848,0,0.000000,0,0,0,0,0.000000
20,3762,0.000264,15582204,0,0.000000,0,0,0,0,0.000000
21,1,0.000101,4142,0,0.000000,0,0,0,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.000,100.000

Full-Test SET Latency
Latency (<= msec),Percent
   0.055,0.000
   0.079,5.000
   0.079,10.000
   0.087,15.000
   0.087,20.000
   0.087,25.000
   0.087,30.000
   0.087,35.000
   0.095,40.000
   0.095,45.000
   0.095,50.000
   0.095,52.500
   0.095,55.000
   0.095,57.500
   0.103,60.000
   0.103,62.500
   0.103,65.000
   0.103,67.500
   0.103,70.000
   0.111,72.500
   0.111,75.000
   0.111,76.250
   0.119,77.500
   0.119,78.750
   0.119,80.000
   0.127,81.250
   0.135,82.500
   0.143,83.750
   0.159,85.000
   0.719,86.250
   1.071,87.500
   1.159,88.125
   1.183,88.750
   1.199,89.375
   1.215,90.000
   1.231,90.625
   1.247,91.250
   1.255,91.875
   1.271,92.500
   1.279,93.125
   1.287,93.750
   1.295,94.062
   1.303,94.375
   1.303,94.688
   1.311,95.000
   1.319,95.312
   1.327,95.625
   1.327,95.938
   1.335,96.250
   1.343,96.562
   1.351,96.875
   1.359,97.031
   1.367,97.188
   1.375,97.344
   1.383,97.500
   1.391,97.656
   1.399,97.812
   1.407,97.969
   1.423,98.125
   1.439,98.281
   1.455,98.438
   1.455,98.516
   1.463,98.594
   1.471,98.672
   1.479,98.750
   1.487,98.828
   1.495,98.906
   1.503,98.984
   1.511,99.062
   1.519,99.141
   1.527,99.219
   1.527,99.258
   1.535,99.297
   1.543,99.336
   1.543,99.375
   1.551,99.414
   1.551,99.453
   1.559,99.492
   1.567,99.531
   1.575,99.570
   1.575,99.609
   1.583,99.629
   1.583,99.648
   1.591,99.668
   1.599,99.688
   1.599,99.707
   1.607,99.727
   1.615,99.746
   1.615,99.766
   1.623,99.785
   1.623,99.805
   1.631,99.814
   1.639,99.824
   1.639,99.834
   1.647,99.844
   1.655,99.854
   1.655,99.863
   1.663,99.873
   1.671,99.883
   1.671,99.893
   1.679,99.902
   1.687,99.907
   1.695,99.912
   1.695,99.917
   1.695,99.922
   1.711,99.927
   1.719,99.932
   1.727,99.937
   1.727,99.941
   1.751,99.946
   1.767,99.951
   1.783,99.954
   1.823,99.956
   1.847,99.958
   1.855,99.961
   1.887,99.963
   1.935,99.966
   1.967,99.968
   2.039,99.971
   2.095,99.973
   2.111,99.976
   2.143,99.977
   2.175,99.978
   2.239,99.979
   2.255,99.980
   2.271,99.982
   2.271,99.983
   2.367,99.984
   2.479,99.985
   2.527,99.987
   2.639,99.988
   2.639,99.988
   2.991,99.989
   2.991,99.990
   3.727,99.990
   3.727,99.991
   3.935,99.991
   3.935,99.992
   4.095,99.993
   4.095,99.993
   4.383,99.994
   4.383,99.994
   4.383,99.995
   4.383,99.995
   5.663,99.995
   5.663,99.995
   5.663,99.996
   5.663,99.996
   6.303,99.996
   6.303,99.997
   6.303,99.997
   6.303,99.997
   6.303,99.997
   6.303,99.997
   6.303,99.998
   6.303,99.998
   6.303,99.998
   6.303,99.998
   6.303,99.998
   6.303,99.998
   6.303,99.998
   6.303,99.999
   6.303,99.999
   6.303,99.999
   6.559,99.999
   6.559,100.000

Full-Test WAIT Latency
Latency (<= msec),Percent
   0.000,100.000
