ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787748210817331134,57518256128,36971024384,57513230336,57396793344,0,0,0,0,0,2101248,0,0,0
1787748210951466136,57525026816,36964253696,57513230336,57396793344,0,0,0,0,0,8871936,0,0,0
1787748211081889079,57526976512,36962304000,57513230336,57396793344,0,0,0,0,0,10821632,0,0,0
1787748211214335330,57526976512,36962304000,57513230336,57396793344,0,0,0,0,0,10821632,0,0,0
1787748211344811495,57526956032,36962324480,57513230336,57396793344,0,0,0,0,0,10801152,0,0,0
1787748211474066627,57638342656,36850937856,57513230336,57396793344,0,0,0,0,0,122187776,172339200,0,0
1787748211605636712,57987780608,36501499904,57513230336,57396793344,0,0,0,0,0,471625728,516534272,0,0
1787748211735952634,58332762112,36156518400,57513230336,57396793344,0,0,0,0,0,816869376,864923648,0,0
1787748211867708522,58682986496,35806294016,57513230336,57396793344,0,0,0,0,0,1167093760,1214230528,0,0
1787748211998407761,59029016576,35460263936,57513230336,57396838400,0,0,0,0,0,1513123840,1571270656,0,0
1787748212134122572,59388940288,35100340224,57513230336,57396838400,0,0,0,0,0,1873047552,1922150400,0,0
1787748212269598479,59740213248,34749067264,57513230336,57396838400,0,0,0,0,0,2224058368,2272899072,0,0
1787748212405886240,60101185536,34388094976,57513230336,57396838400,0,0,0,0,0,2585292800,2630332416,0,0
1787748212537866393,60451409920,34037870592,57513230336,57396838400,0,0,0,0,0,2935255040,2972430336,0,0
1787748212666590095,60791410688,33697869824,57513230336,57396838400,0,0,0,0,0,3275517952,3318198272,0,0
1787748212798372074,61141110784,33348169728,57513230336,57396838400,0,0,0,0,0,3624955904,3665670144,0,0
1787748212930969008,61491843072,32997437440,57513230336,57396838400,0,0,0,0,0,3975688192,4013797376,0,0
1787748213060549906,61835776000,32653504512,57513230336,57396838400,0,0,0,0,0,4319621120,4352356352,0,0
1787748213188686318,62175252480,32314028032,57513230336,57396838400,0,0,0,0,0,4659359744,4692226048,0,0
1787748213320579409,62516809728,31972470784,57513230336,57396838400,0,0,0,0,0,5000916992,5045727232,0,0
1787748213454780472,62872014848,31617265664,57513230336,57396838400,0,0,0,0,0,5355859968,5394771968,0,0
1787748213586120833,63219879936,31269400576,57513230336,57396838400,0,0,0,0,0,5703725056,5740015616,0,0
1787748213719024602,63571492864,30917787648,57513230336,57396838400,0,0,0,0,0,6055600128,6089191424,0,0
1787748213848938137,63915687936,30573592576,57513230336,57396838400,0,0,0,0,0,6399533056,6434435072,0,0
1787748213978977543,64260931584,30228348928,57513230336,57396838400,0,0,0,0,0,6745038848,6774566912,0,0
1787748214109222844,64606175232,29883105280,57513230336,57396838400,0,0,0,0,0,7090020352,7119286272,0,0
1787748214237585490,64937263104,29552017408,57513230336,57396838400,0,0,0,0,0,7421108224,7442903040,0,0
1787748214366247642,65279623168,29209657344,57513230336,57396838400,0,0,0,0,0,7763730432,7805448192,0,0
1787748214502101215,65639546880,28849733632,57513230336,57396838400,0,0,0,0,0,8123392000,8152002560,0,0
1787748214631749885,65982693376,28506587136,57513230336,57396838400,0,0,0,0,0,8466538496,8495149056,0,0
1787748214761618948,66327674880,28161605632,57513230336,57396838400,0,0,0,0,0,8811520000,8842620928,0,0
1787748214894107430,66679472128,27809808384,57513230336,57396838400,0,0,0,0,0,9163579392,9191665664,0,0
1787748215024664446,67025240064,27464040448,57513230336,57396838400,0,0,0,0,0,9509085184,9528913920,0,0
1787748215152948841,67364978688,27124301824,57513230336,57396838400,0,0,0,0,0,9848823808,9867079680,0,0
1787748215280313359,67693707264,26795573248,57513230336,57396838400,0,0,0,0,0,10177552384,10188992512,0,0
1787748215412252831,68044193792,26445086720,57513230336,57396838400,0,0,0,0,0,10528038912,10558484480,0,0
1787748215544846964,68394680320,26094600192,57513230336,57396838400,0,0,0,0,0,10878525440,10895208448,0,0
1787748215672396855,68731535360,25757745152,57513230336,57396838400,0,0,0,0,0,11215642624,11231932416,0,0
1787748215800718541,69070225408,25419055104,57513230336,57396838400,0,0,0,0,0,11554332672,11568001024,0,0
1787748215927435267,69404721152,25084559360,57513230336,57396838400,0,0,0,0,0,11888828416,11901054976,0,0
1787748216053967769,69741314048,24747966464,57513230336,57396838400,0,0,0,0,0,12225421312,12237778944,0,0
1787748216180837628,70076858368,24412422144,57513230336,57396838400,0,0,0,0,0,12560965632,12564934656,0,0
1787748216307754817,70402441216,24086839296,57513230336,57396838400,0,0,0,0,0,12886286336,12897333248,0,0
1787748216435395470,70740082688,23749197824,57513230336,57396838400,0,0,0,0,0,13224189952,13233008640,0,0
1787748216564082712,71081132032,23408148480,57513230336,57396838400,0,0,0,0,0,13564977152,13573009408,0,0
1787748216690477362,71415365632,23073914880,57513230336,57396838400,0,0,0,0,0,13899210752,13902786560,0,0
1787748216815812193,71745667072,22743613440,57513230336,57396838400,0,0,0,0,0,14229774336,14240165888,0,0
1787748216943715900,72084094976,22405185536,57513230336,57396838400,0,0,0,0,0,14568202240,14577938432,0,0
1787748217071258781,72421212160,22068068352,57513230336,57396838400,0,0,0,0,0,14905057280,14911647744,0,0
1787748217197757943,72750989312,21738291200,57513230336,57396838400,0,0,0,0,0,15235096576,15234478080,0,0
