ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787752489644378553,57517342720,54151806976,57513078784,57396793344,0,0,0,0,0,1339392,0,0,0
1787752489772757009,57525821440,54143328256,57513078784,57396793344,0,0,0,0,0,9818112,0,0,0
1787752489906601311,57527992320,54141157376,57513078784,57396793344,0,0,0,0,0,11988992,0,0,0
1787752490035724142,57527992320,54141157376,57513078784,57396793344,0,0,0,0,0,11988992,0,0,0
1787752490168034854,57528164352,54140985344,57513078784,57396793344,0,0,0,0,0,12161024,0,0,0
1787752490302192253,57528164352,54140985344,57513078784,57396793344,0,0,0,0,0,12161024,0,0,0
1787752490434875502,57528164352,54140985344,57513078784,57396793344,0,0,0,0,0,12161024,0,0,0
1787752490566145325,57528164352,54140985344,57513078784,57396793344,0,0,0,0,0,12161024,0,0,0
1787752490695115202,57528147968,54141001728,57513078784,57396793344,0,0,0,0,0,12144640,0,0,0
1787752490827833973,57528147968,54141001728,57513078784,57396793344,0,0,0,0,0,12144640,0,0,0
1787752490957231479,57528147968,54141001728,57513078784,57396793344,0,0,0,0,0,12144640,0,0,0
1787752491086222637,57528147968,54141001728,57513078784,57396793344,0,0,0,0,0,12144640,0,0,0
1787752491214603963,57528147968,54141001728,57513078784,57396793344,0,0,0,0,0,12144640,0,0,0
1787752491342505160,57528147968,54141001728,57513078784,57396793344,0,0,0,0,0,12144640,0,0,0
1787752491472712132,57527857152,54141292544,57513078784,57396793344,0,0,0,0,0,11853824,0,0,0
1787752491601262432,57527857152,54141292544,57513078784,57396793344,0,0,0,0,0,11853824,0,0,0
1787752491732187947,57527857152,54141292544,57513078784,57396793344,0,0,0,0,0,11853824,0,0,0
1787752491860488502,57527857152,54141292544,57513078784,57396793344,0,0,0,0,0,11853824,0,0,0
1787752491989148814,57527857152,54141292544,57513078784,57396793344,0,0,0,0,0,11853824,0,0,0
1787752492125538495,57527857152,54141292544,57513078784,57396793344,0,0,0,0,0,11853824,0,0,0
1787752492255203746,57527857152,54141292544,57513078784,57396793344,0,0,0,0,0,11853824,0,0,0
1787752492383446640,57527857152,54141292544,57513078784,57396793344,0,0,0,0,0,11853824,0,0,0
1787752492515730872,57527857152,54141292544,57513078784,57396793344,0,0,0,0,0,11853824,0,0,0
1787752492644479565,57717911552,53951238144,57513078784,57396793344,0,0,0,0,0,202170368,241856512,0,0
1787752492772317101,58056601600,53612548096,57513078784,57396793344,0,0,0,0,0,540598272,585789440,0,0
1787752492905542901,58409971712,53259177984,57513078784,57396793344,0,0,0,0,0,894230528,943878144,0,0
1787752493038751661,58762293248,52906856448,57513078784,57396793344,0,0,0,0,0,1246552064,1299345408,0,0
1787752493174210244,59120906240,52548243456,57513078784,57396793344,0,0,0,0,0,1604902912,1649307648,0,0
1787752493308572616,59468771328,52200378368,57513078784,57396838400,0,0,0,0,0,1953030144,2000187392,0,0
1787752493440819848,59817684992,51851464704,57513078784,57396838400,0,0,0,0,0,2301681664,2340581376,0,0
1787752493569028501,60157161472,51511988224,57513078784,57396838400,0,0,0,0,0,2641420288,2679271424,0,0
1787752493697852585,60498210816,51170938880,57513078784,57396838400,0,0,0,0,0,2982469632,3013373952,0,0
1787752493824219393,60833492992,50835656704,57513078784,57396838400,0,0,0,0,0,3317751808,3360583680,0,0
1787752493955900133,61182668800,50486480896,57513078784,57396838400,0,0,0,0,0,3666927616,3706482688,0,0
1787752494086203206,61526601728,50142547968,57513078784,57396838400,0,0,0,0,0,4010860544,4049891328,0,0
1787752494219738702,61871845376,49797304320,57513078784,57396838400,0,0,0,0,0,4356104192,4396707840,0,0
1787752494351265410,62220496896,49448652800,57513078784,57396838400,0,0,0,0,0,4704493568,4739198976,0,0
1787752494479986803,62562856960,49106292736,57513078784,57396838400,0,0,0,0,0,5046853632,5084573696,0,0
1787752494610638543,62909149184,48760000512,57513078784,57396838400,0,0,0,0,0,5393145856,5432569856,0,0
1787752494742590308,63258587136,48410562560,57513078784,57396838400,0,0,0,0,0,5742583808,5776764928,0,0
1787752494872445603,63601209344,48067940352,57513078784,57396838400,0,0,0,0,0,6085206016,6125285376,0,0
1787752495006394777,63956676608,47712473088,57513078784,57396838400,0,0,0,0,0,6440935424,6480490496,0,0
