ts_ns,current_before,target_current,requested,current_after,rc
1787749858431362383,77320232960,77309411328,10821632,77307543552,0
1787749858459450060,77321699328,77309411328,12288000,77309530112,0
1787749858488444945,77323685888,77309411328,14274560,77307912192,0
1787749858515995073,77322055680,77309411328,12644352,77309509632,0
1787749858544012260,77323927552,77309411328,14516224,77307215872,0
1787749858571678560,77321371648,77309411328,11960320,77309214720,0
1787749858600149735,77323370496,77309411328,13959168,77306675200,0
1787749858628623420,77321347072,77309411328,11935744,77309620224,0
1787749858656451463,77323239424,77309411328,13828096,77306822656,0
1787749858683895449,77320454144,77309411328,11042816,77308559360,0
1787749858711686622,77322190848,77309411328,12779520,77306015744,0
1787749858739631677,77319110656,77309411328,9699328,77307244544,0
1787749858768130483,77320867840,77309411328,11456512,77308710912,0
1787749858795927985,77321551872,77309411328,12140544,77310017536,0
1787749858823845680,77323120640,77309411328,13709312,77307076608,0
1787749858851577241,77319655424,77309411328,10244096,77308121088,0
1787749858880079687,77321748480,77309411328,12337152,77309067264,0
1787749858909023021,77322428416,77309411328,13017088,77306601472,0
1787749858936615129,77319184384,77309411328,9773056,77307551744,0
1787749858964418012,77320134656,77309411328,10723328,77308563456,0
1787749858992360797,77320876032,77309411328,11464704,77308243968,0
1787749859020979445,77320826880,77309411328,11415552,77309358080,0
1787749859048743857,77321412608,77309411328,12001280,77309243392,0
1787749859076427548,77321826304,77309411328,12414976,77309243392,0
1787749859104518536,77321826304,77309411328,12414976,77306425344,0
1787749859132338929,77319008256,77309411328,9596928,77307736064,0
1787749859160680251,77320835072,77309411328,11423744,77308784640,0
1787749859188818420,77322416128,77309411328,13004800,77306630144,0
1787749859216251546,77320261632,77309411328,10850304,77307977728,0
1787749859243889846,77321601024,77309411328,12189696,77310201856,0
1787749859272012614,77323030528,77309411328,13619200,77307146240,0
1787749859300443588,77320777728,77309411328,11366400,77308944384,0
1787749859328540287,77322035200,77309411328,12623872,77306191872,0
1787749859356009733,77319823360,77309411328,10412032,77307232256,0
1787749859383791115,77320863744,77309411328,11452416,77309214720,0
1787749859412114748,77322846208,77309411328,13434880,77306544128,0
1787749859440593423,77320437760,77309411328,11026432,77308624896,0
1787749859468942275,77322514432,77309411328,13103104,77307219968,0
1787749859496485123,77320327168,77309411328,10915840,77308665856,0
1787749859524695714,77322559488,77309411328,13148160,77306654720,0
1787749859553066617,77320286208,77309411328,10874880,77307777024,0
1787749859581459590,77321408512,77309411328,11997184,77309947904,0
1787749859609508157,77322264576,77309411328,12853248,77306376192,0
1787749859637364821,77320269824,77309411328,10858496,77307363328,0
1787749859665217995,77320728576,77309411328,11317248,77308145664,0
1787749859693458615,77321515008,77309411328,12103680,77310246912,0
1787749859721226347,77322829824,77309411328,13418496,77306978304,0
1787749859748464110,77319561216,77309411328,10149888,77306802176,0
1787749859775626010,77319643136,77309411328,10231808,77307551744,0
1787749859803063246,77320396800,77309411328,10985472,77307813888,0
1787749859831341808,77320658944,77309411328,11247616,77309059072,0
1787749859858782844,77321375744,77309411328,11964416,77308928000,0
1787749859886522085,77321768960,77309411328,12357632,77305450496,0
1787749859913832539,77317771264,77309411328,8359936,77305384960,0
1787749859941582211,77317967872,77309411328,8556544,77305319424,0
