ts_ns,parent_current,parent_runway_below_high,main_current,main_anon,main_file,main_pgscan_direct,main_pgsteal_direct,main_psi_some_us,main_psi_full_us,sideload_current,sideload_file,parent_high_events,parent_max_events
1787750426358485178,57516916736,54152232960,57512714240,57396838400,0,0,0,0,0,1277952,0,0,0
1787750426495590365,57525567488,54143582208,57512714240,57396838400,0,0,0,0,0,9928704,0,0,0
1787750426623743118,57527791616,54141358080,57512714240,57396838400,0,0,0,0,0,12152832,0,0,0
1787750426750738810,57527791616,54141358080,57512714240,57396838400,0,0,0,0,0,12152832,0,0,0
1787750426877305203,57527791616,54141358080,57512714240,57396838400,0,0,0,0,0,12152832,0,0,0
1787750427002816627,57527791616,54141358080,57512714240,57396838400,0,0,0,0,0,12152832,0,0,0
1787750427133773482,57528045568,54141104128,57512714240,57396838400,0,0,0,0,0,12406784,0,0,0
1787750427260764463,57528045568,54141104128,57512714240,57396838400,0,0,0,0,0,12406784,0,0,0
1787750427389312983,57528045568,54141104128,57512714240,57396838400,0,0,0,0,0,12406784,0,0,0
1787750427523370925,57528045568,54141104128,57512714240,57396838400,0,0,0,0,0,12406784,0,0,0
1787750427655628093,57528045568,54141104128,57512714240,57396838400,0,0,0,0,0,12406784,0,0,0
1787750427785567069,57528045568,54141104128,57512714240,57396838400,0,0,0,0,0,12406784,0,0,0
1787750427916755837,57528045568,54141104128,57512714240,57396838400,0,0,0,0,0,12406784,3497984,0,0
1787750428045509421,57528033280,54141116416,57512714240,57396838400,0,0,0,0,0,12394496,3497984,0,0
1787750428174572101,57528033280,54141116416,57512714240,57396838400,0,0,0,0,0,12394496,3497984,0,0
1787750428303888295,57528033280,54141116416,57512714240,57396838400,0,0,0,0,0,12394496,3497984,0,0
1787750428434405541,57528033280,54141116416,57512714240,57396838400,0,0,0,0,0,12394496,3497984,0,0
1787750428563371199,57528033280,54141116416,57512714240,57396838400,0,0,0,0,0,12394496,3497984,0,0
1787750428690460812,57528033280,54141116416,57512714240,57396838400,0,0,0,0,0,12394496,3497984,0,0
1787750428817834501,57528033280,54141116416,57512714240,57396838400,0,0,0,0,0,12394496,3497984,0,0
1787750428943590479,57528033280,54141116416,57512714240,57396838400,0,0,0,0,0,12394496,3497984,0,0
1787750429072052978,57528033280,54141116416,57512714240,57396838400,0,0,0,0,0,12394496,52649984,0,0
1787750429202670076,57855696896,53813452800,57512714240,57396838400,0,0,0,0,0,340058112,380723200,0,0
1787750429330166346,58193076224,53476073472,57512714240,57396838400,0,0,0,0,0,677699584,724525056,0,0
1787750429461228533,58540941312,53128208384,57512714240,57396838400,0,0,0,0,0,1025564672,1067016192,0,0
1787750429591244840,58886184960,52782964736,57512714240,57396838400,0,0,0,0,0,1370546176,1410686976,0,0
1787750429719637567,59226972160,52442177536,57512714240,57396838400,0,0,0,0,0,1711333376,1758420992,0,0
1787750429852208261,59577196544,52091953152,57512714240,57396838400,0,0,0,0,0,2061819904,2104188928,0,0
1787750429983958260,59927400448,51741749248,57512714240,57396838400,0,0,0,0,0,2412023808,2455986176,0,0
1787750430118805256,60286009344,51383140352,57512714240,57396838400,0,0,0,0,0,2770370560,2812502016,0,0
1787750430249842162,60623912960,51045236736,57512714240,57396838400,0,0,0,0,0,3108536320,3156303872,0,0
1787750430382867105,60976234496,50692915200,57512714240,57396838400,0,0,0,0,0,3460857856,3509280768,0,0
1787750430516606211,61329326080,50339823616,57512714240,57396838400,0,0,0,0,0,3813687296,3844825088,0,0
1787750430643969829,61666181120,50002968576,57512714240,57396838400,0,0,0,0,0,4150542336,4186136576,0,0
1787750430772712983,62008279040,49660870656,57512714240,57396838400,0,0,0,0,0,4492902400,4519845888,0,0
1787750430898554533,62341988352,49327161344,57512714240,57396838400,0,0,0,0,0,4826349568,4854996992,0,0
1787750431025692007,62677532672,48991617024,57512714240,57396838400,0,0,0,0,0,5162156032,5193293824,0,0
1787750431153756028,63016484864,48652664832,57512714240,57396838400,0,0,0,0,0,5501108224,5530017792,0,0
1787750431280837511,63344689152,48324460544,57512714240,57396838400,0,0,0,0,0,5829050368,5839216640,0,0
1787750431406197872,63674728448,47994421248,57512714240,57396838400,0,0,0,0,0,6159089664,6191800320,0,0
1787750431538348679,64025739264,47643410432,57512714240,57396838400,0,0,0,0,0,6510362624,6550806528,0,0
