ts_ns,current_before,target_current,requested,current_after,rc
1787748073426356221,77379215360,77309411328,69804032,77312368640,0
1787748073454179261,77373448192,77309411328,64036864,77310795776,0
1787748073481488371,77370826752,77309411328,61415424,77312630784,0
1787748073509076427,77380001792,77309411328,70590464,77312892928,0
1787748073536875727,77382885376,77309411328,73474048,77310533632,0
1787748073564023954,77378953216,77309411328,69541888,77312106496,0
1787748073591647071,77372661760,77309411328,63250432,77310271488,0
1787748073619409660,77368991744,77309411328,59580416,77311582208,0
1787748073647645527,77382098944,77309411328,72687616,77310009344,0
1787748073675676431,77380526080,77309411328,71114752,77308174336,0
1787748073703180445,77375807488,77309411328,66396160,77312106496,0
1787748073730877773,77371351040,77309411328,61939712,77308698624,0
1787748073758862106,77367681024,77309411328,58269696,77310795776,0
1787748073787317378,77368205312,77309411328,58793984,77311320064,0
1787748073815520345,77368991744,77309411328,59580416,77311844352,0
1787748073843004958,77368729600,77309411328,59318272,77311582208,0
1787748073870429691,77368205312,77309411328,58793984,77310795776,0
1787748073898749990,77367418880,77309411328,58007552,77310271488,0
1787748073927173062,77368205312,77309411328,58793984,77311320064,0
1787748073954736927,77367943168,77309411328,58531840,77311057920,0
1787748073982012607,77368729600,77309411328,59318272,77310533632,0
1787748074009417879,77378691072,77309411328,69279744,77312106496,0
1787748074037602536,77381836800,77309411328,72425472,77309485056,0
1787748074065701461,77380526080,77309411328,71114752,77308174336,0
1787748074093503531,77370826752,77309411328,61415424,77313417216,0
1787748074121433243,77370302464,77309411328,60891136,77313417216,0
1787748074148886296,77370302464,77309411328,60891136,77312106496,0
1787748074177061412,77382361088,77309411328,72949760,77310271488,0
1787748074204711339,77372661760,77309411328,63250432,77308174336,0
1787748074232000189,77376331776,77309411328,66920448,77312630784,0
1787748074259895761,77372137472,77309411328,62726144,77308436480,0
1787748074288133248,77368729600,77309411328,59318272,77312368640,0
1787748074316581090,77370826752,77309411328,61415424,77313679360,0
1787748074347390295,77384196096,77309411328,74784768,77318922240,0
1787748074380696055,77388390400,77309411328,78979072,77324951552,0
1787748074414090798,77394944000,77309411328,85532672,77326000128,0
1787748074445650126,77380788224,77309411328,71376896,77319708672,0
